Feature ID	Taxon	Confidence
7f361b2e5c8f87704fab2adf7a008982	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.7637614331668451
0844bf52bff59714451b85c3e7b7d3c5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__Haemophilus_parahaemolyticus	0.8977281817594858
bd6be76d74e2ddb143df419f79d5fe86	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999446942057
734e9067b815cef1573efc38f56fd7d2	d__Bacteria; p__Firmicutes; c__Bacilli	0.9999999851726911
0c3215c2b4948f2092c79b4221395b1a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999996886112889
daceee1335321da0ab5402a1caac676f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Lawsonella; s__uncultured_bacterium	0.7301586196868985
4ec99f48ce84f125a5508853d7b70949	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_melaninogenica	0.932372888205768
aa2941eb6ea4fda516e3e89e2e76fc7e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999994215647151
aaaffe3961ce63d272daf4fbe2657356	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Dolosigranulum; s__uncultured_bacterium	0.7969943540903407
e3c1946ffaceefae1b15a4869c62ce93	d__Bacteria; p__Firmicutes; c__Bacilli	0.9999999843463432
bcbd66fe025dcbed5f40a53e7a3339e4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999998880541292
79be6448fbe6cff444c6da4090a1c8ff	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999324239287403
