"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia odontolytica",1042,0.0467642042904587,1042,0.0467641733675777,"11","1660","1","1","1","1","0","0","Schaalia","odontolytica"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter baumannii",982,0.0440714478054035,982,0.0440714478054035,"12","470","1","1","1","1","0","0","Acinetobacter","baumannii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",924,0.0414684498698501,934.9,0.0419571047525721,"13","888745","1","1","1","1","0","0","Streptococcus","agalactiae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli",761,0.0341531280854501,761,0.0341520821701748,"14","562","1","16","0.666666666666667","1","1","1","Escherichia","fergusonii"
NA,NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter pylori",741,0.0332555425904317,741,0.0332555425904317,"15","210","1","1","1","1","0","0","Helicobacter","pylori"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides",661,0.0296652006103581,661,0.0296652006103581,"16","1063","1","2","1","1","1","0","Cereibacter","johrii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",625,0.028049546719325,625.6,0.0280768185440934,"17","1596","1","9","1","1","1","0.5","Lactobacillus","gasseri"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",447,0.0200610358136613,447,0.0200610358136613,"18","837","1","1","1","1","0","0","Porphyromonas","gingivalis"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",251,0.0112646979624809,251,0.0112646979624809,"19","1747","1","1","1","1","0","0","Cutibacterium","acnes"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",141,0.00632797773987972,204.6,0.0091806898358174,"20","1282","1","3","1","1","1","0","Staphylococcus","capitis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",140,0.0062830984651288,140.3,0.00629468027692318,"21","1313","1","8","1","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",57,0.00255811866080244,57,0.00255811866080244,"22","537011","1","1","1","1","0","0","Segatella","copri"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus ureilyticus",31,0.00139125751727852,31.1,0.001394999637875,"23","94138","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",26,0.00116686114352392,26,0.00116472888634555,"24","1354","1","12","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",21,0.000942464769769321,20.2,0.000905662090411707,"25","574376","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",8,0.00035903419800736,8.8,0.000396005444469562,"26","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",6,0.00026927564850552,5.8,0.000262073075179236,"27","564","1","9","1","1","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",4,0.00017951709900368,3.7,0.000166206303062429,"29","1641","1","11","0.5","0.5","1","0.5","Enterococcus","aquatica"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",4,0.00017951709900368,3.5,0.00015651504535872,"30","29379","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",4,0.00017951709900368,4,0.000179739448497938,"31","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",4,0.00017951709900368,4,0.00017951709900368,"28","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",3,0.00013463782425276,3,0.000134638143897369,"36","1494962","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",3,0.00013463782425276,3.5,0.000155369056251983,"34","1284","1","2","1","1","1","0","Staphylococcus","agnetis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",3,0.00013463782425276,3.1,0.000136968158306404,"35","940190","1","6","1","1","0.5","0.5","Listeria","plutonius"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",3,0.00013463782425276,3,0.000134844169826579,"32","1334","1","1","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",3,0.00013463782425276,3,0.00013463782425276,"33","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",2,8.975854950184e-05,2.3,0.000103862482024048,"38","1643","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",2,8.975854950184e-05,2.2,9.96688361419911e-05,"40","29385","1","2","0","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gilvus",2,8.975854950184e-05,2.2,9.75387375103655e-05,"37","160453","1","14","1","1","1","0.5","Enterococcus","avium"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",2,8.975854950184e-05,1.8,8.07689406407932e-05,"39","657309","1","2","1","1","1","0","Bacteroides","finegoldii"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia cardiffensis",1,4.487927475092e-05,1,4.4910197626328e-05,"44","181487","1","1","1","1","0","0","Schaalia","cardiffensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",1,4.487927475092e-05,1,4.48807715012442e-05,"61","580165","1","3","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria aquatica",1,4.487927475092e-05,1,4.487927475092e-05,"63","1494960","1","4","1","1","1","0","Listeria","aquatica"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",1,4.487927475092e-05,1,4.57020782501791e-05,"55","1639","1","5","0","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",1,4.487927475092e-05,1,4.49675454364576e-05,"43","1296","1","6","1","1","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",1,4.487927475092e-05,1.1,4.78628916864565e-05,"48","46126","1","2","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",1,4.487927475092e-05,1,4.48793633419875e-05,"64","425474","1","1","1","1","0","0","Staphylococcus","pseudolugdunensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",1,4.487927475092e-05,1,4.51284895710254e-05,"47","57732","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",1,4.487927475092e-05,1,4.60482109769762e-05,"59","155617","1","7","1","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",1,4.487927475092e-05,1,4.63307423475251e-05,"50","1139996","1","3","1","1","1","0","Enterococcus","casseliflavus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",1,4.487927475092e-05,1,4.48811667140336e-05,"42","1305","1","2","0","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus troglodytae",1,4.487927475092e-05,1,4.49093265354554e-05,"62","1111760","1","1","1","1","0","0","Streptococcus","troglodytae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",1,4.487927475092e-05,1,4.487927475092e-05,"46","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum faecicola",1,4.487927475092e-05,1,4.487927475092e-05,"65","2358141","1","1","1","1","0","0","Anaerotignum","faecicola"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",1,4.487927475092e-05,1,4.487927475092e-05,"56","1298596","1","1","1","1","0","0","Mediterraneibacter","faecis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",1,4.487927475092e-05,1,4.487927475092e-05,"41","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",1,4.487927475092e-05,1,4.487927475092e-05,"45","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",1,4.487927475092e-05,1,4.49148582191341e-05,"58","357276","1","1","0","1","1","0","Phocaeicola","vulgatus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",1,4.487927475092e-05,1,4.487927475092e-05,"49","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",1,4.487927475092e-05,1,4.487927475092e-05,"53","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",1,4.487927475092e-05,1,4.487927475092e-05,"54","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",1,4.487927475092e-05,1,4.48790859620457e-05,"51","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella sonnei",1,4.487927475092e-05,1.2,5.31277443839636e-05,"60","624","1","9","0","0","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",1,4.487927475092e-05,1,4.4902699494935e-05,"57","137658","1","1","1","1","0","0","Pseudomonas","indica"
NA,NA,"Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila",1,4.487927475092e-05,1,4.487927475092e-05,"52","239935","1","1","1","1","0","0","Akkermansia","muciniphila"
