"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",1258,0.00352863297729109,1295.1,0.003633637977889,"20","1354","1","11","1","1","1","0","Enterococcus","canis"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",792,0.00222152410017054,792,0.00222212223931002,"21","1747","1","1","1","1","0","0","Cutibacterium","acnes"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",652,0.00182883044609999,869.7,0.00244018218216367,"22","1282","1","7","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",304,0.000852706220267481,304,0.000852935895133776,"23","537011","1","1","1","1","0","0","Segatella","copri"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",117,0.000328179696616103,112.9,0.00031682786045696,"24","29378","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",104,0.00029171528588098,94.9,0.000266254443758532,"25","46126","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",95,0.000266470693833588,86.2,0.000241792906428895,"26","1643","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",84,0.00023561619244233,66,0.000185164933554881,"27","564","1","9","1","1","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",83,0.000232811237770398,67.6,0.000189600527871376,"28","44009","1","18","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",81,0.000227201328426533,78.1,0.000219109733245329,"29","33959","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",71,0.000199151781707208,79.7,0.000223608350074322,"30","1281","1","8","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",69,0.000193541872363343,69.1,0.000193846196274925,"31","53412","1","1","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",54,0.000151467552284355,54,0.0001515083497935,"32","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",48,0.00013463782425276,51.4,0.000144125392698518,"33","29382","1","7","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides",46,0.000129027914908895,45.8,0.000128412226308139,"34","64104","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",42,0.000117808096221165,42,0.00011785085844829,"35","1639","1","5","0","1","1","0","Listeria","innocua"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",32,8.975854950184e-05,32,8.98222835625733e-05,"36","357276","1","1","1","1","0","0","Phocaeicola","dorei"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",30,8.4148640157975e-05,38,0.000106622482018295,"37","53346","1","10","0.333333333333333","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",29,8.13436854860425e-05,28.7,8.03845505660192e-05,"38","263475","1","3","1","1","1","1","Viridibacillus","arenosi"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",25,7.01238667983125e-05,42.2,0.000118282833320879,"39","413497","1","9","0","1","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",25,7.01238667983125e-05,25,7.0168441534573e-05,"40","137658","1","1","1","1","0","0","Pseudomonas","indica"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",22,6.1709002782515e-05,26.9,7.55463046460255e-05,"41","1641","1","9","0.666666666666667","1","1","0","Listeria","aquatica"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",22,6.1709002782515e-05,25.6,7.17031453843554e-05,"42","1642","1","6","0.666666666666667","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",20,5.609909343865e-05,29.1,8.16203077286449e-05,"44","1139996","1","12","0.833333333333333","1","1","0","Enterococcus","gallinarum"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus pasteurii",20,5.609909343865e-05,22.4,6.29095715998138e-05,"43","1423790","1","7","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",19,5.32941387667175e-05,18.5,5.17691373107661e-05,"45","1296","1","7","0","0","1","1","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",18,5.0489184094785e-05,18,5.05034835448215e-05,"47","580165","1","8","1","1","1","1","Vagococcus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",18,5.0489184094785e-05,17.6,4.93102085362632e-05,"48","2005703","1","10","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",18,5.0489184094785e-05,18,5.04648984395026e-05,"46","1334","1","15","0.666666666666667","1","1","0","Streptococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",17,4.76842294228525e-05,17.5,4.92055788738592e-05,"49","574376","1","11","1","1","1","0","Bacillus","albus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",15,4.20743200789875e-05,15,4.20856527204166e-05,"50","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",14,3.9269365407055e-05,14,3.92799425390555e-05,"51","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",13,3.64644107351225e-05,13,3.64742323576944e-05,"52","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",12,3.365945606319e-05,12.6,3.53087522461927e-05,"53","586733","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis",11,3.08545013912575e-05,11.2,3.14697735458086e-05,"54","214473","1","7","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",10,2.8049546719325e-05,10,2.80591463950432e-05,"55","52773","1","1","0","1","1","0","Schaalia","odontolytica"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",10,2.8049546719325e-05,10,2.80571018136111e-05,"56","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium chromiireducens",9,2.52445920473925e-05,9,2.52544606728026e-05,"59","225345","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",9,2.52445920473925e-05,9,2.525139163225e-05,"57","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas otitidis",9,2.52445920473925e-05,9,2.52523952287514e-05,"58","319939","1","1","1","1","0","0","Metapseudomonas","otitidis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",8,2.243963737546e-05,8.4,2.36578474736199e-05,"61","1284","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",8,2.243963737546e-05,8,2.24456817724283e-05,"60","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",8,2.243963737546e-05,8,2.24456814508888e-05,"63","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Aquipseudomonas","Aquipseudomonas alcaligenes",8,2.243963737546e-05,8,2.2445826696685e-05,"62","43263","1","1","1","1","0","0","Aquipseudomonas","alcaligenes"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",7,1.96346827035275e-05,7.9,2.22029260886367e-05,"65","1638","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",7,1.96346827035275e-05,9.2,2.56754723663889e-05,"67","155617","1","7","1","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",7,1.96346827035275e-05,5,1.40704638580655e-05,"66","1121115","1","1","1","1","0","0","Blautia","wexlerae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",7,1.96346827035275e-05,5.5,1.54618646073561e-05,"64","623","1","9","0","0","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",6,1.6829728031595e-05,6.1,1.70748944533351e-05,"70","425474","1","1","1","1","0","0","Staphylococcus","pseudolugdunensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus furfuricola",6,1.6829728031595e-05,5.3,1.49452590503795e-05,"69","1462575","1","3","1","1","1","0","Companilactobacillus","furfuricola"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",6,1.6829728031595e-05,6,1.68342610881666e-05,"68","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",5,1.40247733596625e-05,3.9,1.09995503695842e-05,"72","1587","1","7","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",5,1.40247733596625e-05,5,1.40285509068055e-05,"76","745368","1","1","1","1","0","0","Gemmiger","formicilis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",5,1.40247733596625e-05,5,1.40285509068055e-05,"77","88431","1","1","1","1","0","0","Dorea","longicatena"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",5,1.40247733596625e-05,5,1.40285510388374e-05,"73","820","1","1","1","1","0","0","Bacteroides","uniformis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",5,1.40247733596625e-05,4.6,1.30082602029742e-05,"75","657309","1","2","1","1","1","0","Bacteroides","finegoldii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",5,1.40247733596625e-05,5,1.40285509068055e-05,"78","823","1","1","1","1","0","0","Parabacteroides","distasonis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria polysaccharea",5,1.40247733596625e-05,5,1.40302710893036e-05,"74","489","1","2","1","1","1","0","Neisseria","gonorrhoeae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",5,1.40247733596625e-05,5,1.40285509067823e-05,"71","1336242","1","3","1","1","1","0","Stenotrophomonas","geniculata"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis",4,1.121981868773e-05,4.2,1.18051035228123e-05,"82","1290","1","1","1","1","0","0","Staphylococcus","hominis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",4,1.121981868773e-05,3.7,1.03045708345957e-05,"81","29384","1","3","1","1","1","1","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus ginsenosidimutans",4,1.121981868773e-05,4.3,1.19805660191465e-05,"89","1007676","1","3","1","1","1","0","Companilactobacillus","furfuricola"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",4,1.121981868773e-05,4,1.12228407254444e-05,"85","871665","1","1","1","1","0","0","Blautia","faecis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecis",4,1.121981868773e-05,4,1.12228408147608e-05,"86","1077285","1","3","1","1","1","0","Bacteroides","faecichinchillae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus",4,1.121981868773e-05,4,1.12228407254444e-05,"87","28118","1","1","1","1","0","0","Odoribacter","splanchnicus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",4,1.121981868773e-05,4,1.12228407254444e-05,"88","328814","1","1","1","1","0","0","Alistipes","shahii"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",4,1.121981868773e-05,2,5.61142036272221e-06,"90","1816689","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",4,1.121981868773e-05,2,5.61142036272221e-06,"83","234908","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter turicensis",4,1.121981868773e-05,4.9,1.36959554565462e-05,"84","693216","1","9","1","1","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",4,1.121981868773e-05,4,1.12629153189356e-05,"80","622","1","1","1","1","0","0","Shigella","dysenteriae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter haemolyticus",4,1.121981868773e-05,3.7,1.04129145458123e-05,"79","29430","1","15","0.5","1","1","0","Acinetobacter","dispersus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus coahuilensis",3,8.4148640157975e-06,2.9,8.0548267305566e-06,"95","441769","1","13","0.5","0.5","1","1","Planococcus","arenosi"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",3,8.4148640157975e-06,3,8.29637704908241e-06,"101","1494962","1","7","1","1","1","1","Listeria","floridensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",3,8.4148640157975e-06,3.2,8.85785477072571e-06,"96","29385","1","8","0.666666666666667","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",3,8.4148640157975e-06,3.2,9.11509285580409e-06,"94","1352","1","10","1","1","1","0","Enterococcus","faecium"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus troglodytae",3,8.4148640157975e-06,3,8.41778158173696e-06,"99","1111760","1","1","0","1","1","0","Streptococcus","mutans"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes hadrus",3,8.4148640157975e-06,3,8.41713054408332e-06,"92","649756","1","1","1","1","0","0","Anaerostipes","hadrus"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",3,8.4148640157975e-06,5,1.39866379555455e-05,"98","89014","1","1","1","1","0","0","Blautia","luti"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans",3,8.4148640157975e-06,3,8.41713054408332e-06,"100","1150298","1","1","1","1","0","0","Fusicatenibacter","saccharivorans"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",3,8.4148640157975e-06,3.4,9.43742424137092e-06,"97","338188","1","1","1","1","0","0","Bacteroides","finegoldii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides kribbi",3,8.4148640157975e-06,3,8.41713059767147e-06,"102","1912894","1","2","1","1","1","0","Bacteroides","koreensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea agglomerans",3,8.4148640157975e-06,3,8.43571193432996e-06,"93","549","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia marcescens",3,8.4148640157975e-06,3.3,9.19136317724353e-06,"91","615","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Oryzobacter","Oryzobacter terrae",2,5.609909343865e-06,0.8,2.20322269977812e-06,"136","1620385","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Phycicoccus","Phycicoccus elongatus",2,5.609909343865e-06,0.8,2.20322269977812e-06,"107","1193181","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium duvalii",2,5.609909343865e-06,1.7,4.82234359852914e-06,"104","39688","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",2,5.609909343865e-06,1,2.8057101813611e-06,"115","490573","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",2,5.609909343865e-06,1,2.8057101813611e-06,"126","363832","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus carboniphilus",2,5.609909343865e-06,2,5.61142047752054e-06,"106","86663","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",2,5.609909343865e-06,1.6,4.42161103701633e-06,"137","1653776","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Shouchella","Shouchella lehensis",2,5.609909343865e-06,2,5.61142042100195e-06,"119","300825","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",2,5.609909343865e-06,2.2,6.03841459560588e-06,"123","529731","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",2,5.609909343865e-06,2.4,6.84379269018067e-06,"108","29379","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","Vagococcus entomophilus",2,5.609909343865e-06,2.1,5.77182371679144e-06,"133","1160095","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Bombilactobacillus","Bombilactobacillus bombi",2,5.609909343865e-06,3.3,9.2194235732313e-06,"132","1303590","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hominis",2,5.609909343865e-06,2.2,6.18968890083246e-06,"134","1423758","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus porci",2,5.609909343865e-06,2,5.66014303529678e-06,"121","502567","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Sarcina ventriculi",2,5.609909343865e-06,2,5.61142036272221e-06,"105","1267","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",2,5.609909343865e-06,2,5.61142036272221e-06,"130","515619","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus comes",2,5.609909343865e-06,2,5.61142036272221e-06,"112","470146","1",NA,NA,NA,NA,NA,NA,NA
