"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"34",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",534,0.0014787614957091,667.2,0.00184793515252945,"34","44009","1"
"35",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",389,0.00107722513451468,395.5,0.00109541548602866,"35","29385","1"
"36",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus petrasii",367,0.00101630237626449,684.4,0.00189556153738794,"36","1276936","1"
"37",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",324,0.000897226076048218,342.9,0.000949876393242294,"37","1139996","1"
"38",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",233,0.000645227394195169,223.5,0.0006191478206271,"38","1281","1"
"39",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",184,0.000509535796274296,218.3,0.000604656147377242,"39","53345","1"
"40",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saccharolyticus",145,0.000401536361194418,188.7,0.000522545688664902,"40","33028","1"
"41",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides",125,0.00034615203551243,86.8,0.000240462907304946,"41","64104","1"
"42",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",120,0.000332305954091932,123.7,0.000342547853017755,"42","46126","1"
"43",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus tropicus",94,0.000260306330705347,85.8,0.000237598685757232,"43","2026188","1"
"44",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",88,0.00024369103300075,89.9,0.000248964965125475,"44","1642","1"
"45",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",84,0.000232614167864353,80.7,0.000223405124667111,"45","53346","1"
"46",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus",83,0.000229844951580253,79.3,0.000219689163705861,"46","1579","1"
"47",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella sonnei",80,0.000221537302727955,77.4,0.000214510579851384,"47","624","1"
"48",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",76,0.000210460437591557,77.7,0.000215174466228168,"48","940190","1"
"49",NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",67,0.000185537491034662,67,0.00018557808959821,"49","33025","1"
"50",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",67,0.000185537491034662,61.5,0.000170482422770519,"50","53412","1"
"51",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus agnetis",66,0.000182768274750563,64.4,0.000178378957553732,"53","985762","1"
"52",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",66,0.000182768274750563,56.8,0.000157289233610853,"51","29378","1"
"53",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",66,0.000182768274750563,54.7,0.000151557015174477,"52","1305","1"
"54",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paramycoides",58,0.000160614544477767,85,0.000235555389353987,"55","2026194","1"
"55",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum",58,0.000160614544477767,59.5,0.000164771148102924,"54","29367","1"
"56",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pallens",52,0.000143999246773171,46.3,0.000128342845992035,"56","160454","1"
"57",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus piscifermentans",51,0.000141230030489071,59.8,0.000165529428002583,"57","70258","1"
"58",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",51,0.000141230030489071,55.5,0.000153830370815741,"58","150033","1"
"59",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis",40,0.000110768651363977,47.6,0.000131814276709429,"59","1290","1"
"60",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",37,0.000102461002511679,42.8,0.000118474567062491,"60","29384","1"
"61",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",37,0.000102461002511679,44.3,0.000122663417413664,"61","1335","1"
"62",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pacificus",35,9.69225699434803e-05,41.6,0.000115173095120376,"62","2026187","1"
"63",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",34,9.41533536593809e-05,35.4,9.80417481800064e-05,"63","417368","1"
"64",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus avium",32,8.8614921091182e-05,37.7,0.000104421015796099,"64","33945","1"
"65",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",32,8.8614921091182e-05,32,8.86343114498913e-05,"65","853","1"
"66",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",31,8.58457048070825e-05,30.6,8.48211439885997e-05,"67","574376","1"
"67",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",31,8.58457048070825e-05,31.7,8.78919808925305e-05,"66","622","1"
"68",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",30,8.30764885229831e-05,30,8.30946669842731e-05,"68","28117","1"
"69",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas guezennei",27,7.47688396706848e-05,27.5,7.62482832563413e-05,"69","310348","1"
"70",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus jensenii",25,6.92304071024859e-05,21.5,5.96668920809345e-05,"70","109790","1"
"71",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus xylosus",24,6.64611908183865e-05,31.2,8.63606777619789e-05,"71","1288","1"
"72",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",21,5.81535419660882e-05,21,5.81662668889912e-05,"72","204516","1"
"73",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",20,5.53843256819887e-05,20.4,5.66127408356918e-05,"73","586733","1"
"74",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pseudoavium",19,5.26151093978893e-05,18.9,5.24806744363954e-05,"74","44007","1"
"75",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus iniae",18,4.98458931137899e-05,17.5,4.85604527632978e-05,"75","1346","1"
"76",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus nitratireducens",17,4.70766768296904e-05,28.9,8.01771858770947e-05,"79","2026193","1"
"77",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",17,4.70766768296904e-05,26.7,7.39471238152389e-05,"76","1284","1"
"78",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",17,4.70766768296904e-05,17.7,4.89364982285193e-05,"77","112904","1"
"79",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis",17,4.70766768296904e-05,16.1,4.46547838812391e-05,"78","1303","1"
"80",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus",16,4.4307460545591e-05,16.8,4.6403717314765e-05,"80","47770","1"
"81",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",16,4.4307460545591e-05,16,4.43343511434051e-05,"82","357276","1"
"82",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri",16,4.4307460545591e-05,13.4,3.69890445066051e-05,"81","545","1"
"83",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",15,4.15382442614916e-05,15.3,4.22552259685606e-05,"86","1640685","1"
"84",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",15,4.15382442614916e-05,15,4.15473334921365e-05,"83","47678","1"
"85",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",15,4.15382442614916e-05,15,4.15473334921365e-05,"84","487174","1"
"86",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",15,4.15382442614916e-05,19.3,5.34954954206527e-05,"85","137658","1"
"87",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paranthracis",13,3.59998116932927e-05,21.6,5.99237526079601e-05,"89","2026186","1"
"88",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus edaphicus",13,3.59998116932927e-05,10.6,2.94718155134491e-05,"90","1955013","1"
"89",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",13,3.59998116932927e-05,15.6,4.32339485301353e-05,"88","37734","1"
"90",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",13,3.59998116932927e-05,12.9,3.58187571052037e-05,"91","2005703","1"
"91",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",13,3.59998116932927e-05,15.6,4.32874502636968e-05,"87","33959","1"
"92",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",12,3.32305954091932e-05,11,3.04081446738546e-05,"92","1641","1"
"93",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",12,3.32305954091932e-05,11.8,3.26637063808996e-05,"93","1334","1"
"94",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",11,3.04613791250938e-05,11,3.04680445609001e-05,"94","449673","1"
"95",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",11,3.04613791250938e-05,11,3.04680445609001e-05,"95","46503","1"
"96",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",11,3.04613791250938e-05,11.5,3.18446550030652e-05,"96","413497","1"
"97",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pragensis",10,2.76921628409944e-05,10.3,2.85588392625083e-05,"98","1611836","1"
"98",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",10,2.76921628409944e-05,8.4,2.32117112791625e-05,"97","818","1"
"99",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus lactis",9,2.49229465568949e-05,11,3.04715684013919e-05,"102","357441","1"
"100",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",9,2.49229465568949e-05,10.9,3.01732669459737e-05,"104","155617","1"
"101",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saigonensis",9,2.49229465568949e-05,10,2.76765880110949e-05,"105","1805431","1"
"102",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",9,2.49229465568949e-05,8.9,2.46733640769771e-05,"100","1492","1"
"103",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",9,2.49229465568949e-05,9,2.49284000952819e-05,"103","823","1"
"104",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",9,2.49229465568949e-05,4.5,1.2464200047641e-05,"106","1816689","1"
"105",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",9,2.49229465568949e-05,4.5,1.2464200047641e-05,"99","234908","1"
"106",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter tjernbergiae",9,2.49229465568949e-05,8.1,2.24928401669041e-05,"101","202955","1"
"107",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",8,2.21537302727955e-05,9.7,2.69409945938357e-05,"108","1638","1"
"108",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",8,2.21537302727955e-05,8,2.22755817165765e-05,"109","1639","1"
"109",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",8,2.21537302727955e-05,9.2,2.56108956153155e-05,"110","1242999","1"
"110",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",8,2.21537302727955e-05,8,2.21585778624728e-05,"107","40519","1"
"111",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",7,1.93845139886961e-05,8.2,2.28429712957034e-05,"116","529731","1"
"112",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",7,1.93845139886961e-05,7.9,2.18298968020932e-05,"111","1296","1"
"113",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",7,1.93845139886961e-05,8.6,2.38123261077397e-05,"112","29382","1"
"114",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",7,1.93845139886961e-05,8.5,2.3427854466179e-05,"119","1353","1"
"115",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rivorum",7,1.93845139886961e-05,8.1,2.23833005632144e-05,"117","762845","1"
"116",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caecimuris",7,1.93845139886961e-05,6.9,1.89880162550992e-05,"120","1796613","1"
"117",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",7,1.93845139886961e-05,7,1.93887556296637e-05,"114","454154","1"
"118",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium aestuarii",7,1.93845139886961e-05,3.5,9.69437781483186e-06,"118","53398","1"
"119",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium vulgare",7,1.93845139886961e-05,3.5,9.69437781483186e-06,"113","83","1"
"120",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium carotovorum",7,1.93845139886961e-05,9.2,2.55644827814733e-05,"115","554","1"
"121",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter proteolyticus",7,1.93845139886961e-05,5.8,1.60038835361931e-05,"121","1776741","1"
"122",NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",6,1.66152977045966e-05,3,8.30946669842731e-06,"126","490573","1"
"123",NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",6,1.66152977045966e-05,3,8.30946669842731e-06,"128","363832","1"
"124",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",6,1.66152977045966e-05,6.6,1.83899724386845e-05,"123","29379","1"
"125",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum",6,1.66152977045966e-05,6.4,1.77111396878e-05,"122","44008","1"
"126",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus colini",6,1.66152977045966e-05,6.7,1.84375367024683e-05,"129","1819254","1"
"127",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis",6,1.66152977045966e-05,10.2,2.83257903620248e-05,"125","150055","1"
"128",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",6,1.66152977045966e-05,6,1.66189333968546e-05,"127","1298596","1"
"129",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",6,1.66152977045966e-05,6,1.66189333968546e-05,"124","214856","1"
"130",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus macyae",5,1.38460814204972e-05,5.3,1.45618317441614e-05,"134","157733","1"
"131",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",5,1.38460814204972e-05,4.7,1.293950332359e-05,"141","580165","1"
"132",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",5,1.38460814204972e-05,5.1,1.40166901951394e-05,"132","263475","1"
"133",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus microti",5,1.38460814204972e-05,5.6,1.54804991595682e-05,"136","569857","1"
"134",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",5,1.38460814204972e-05,6.1,1.68613618097537e-05,"138","154621","1"
"135",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus silesiacus",5,1.38460814204972e-05,6,1.65002630685732e-05,"133","332949","1"
"136",NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",5,1.38460814204972e-05,5,1.38491111640447e-05,"135","745368","1"
"137",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",5,1.38460814204972e-05,4.9,1.36613752465214e-05,"140","515619","1"
"138",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii",5,1.38460814204972e-05,5,1.38491111640455e-05,"142","39488","1"
"139",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",5,1.38460814204972e-05,5,1.38491111640455e-05,"139","89014","1"
"140",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",5,1.38460814204972e-05,5,1.38491111640455e-05,"137","88431","1"
"141",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",5,1.38460814204972e-05,6.2,1.71445119879105e-05,"130","623","1"
"142",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",5,1.38460814204972e-05,5,1.38491111633905e-05,"131","1336242","1"
"143",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia halophobica",4,1.10768651363977e-05,4,1.10792889312364e-05,"147","29401","1"
"144",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus wiedmannii",4,1.10768651363977e-05,4.3,1.18439104303978e-05,"152","1890302","1"
"145",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus succinus",4,1.10768651363977e-05,6,1.65654897071373e-05,"144","224030","1"
"146",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus haemoperoxidus",4,1.10768651363977e-05,5.1,1.41849765897245e-05,"151","155618","1"
