"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia odontolytica",16024,0.0442626256487883,16024,0.0442788921584409,"11","1660","1","1","1","1","0","0","Schaalia","odontolytica"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",15895,0.0439062927288748,15909.7,0.0439629435902026,"12","1642","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli",14428,0.0398540416163703,14428,0.0398686617781321,"13","562","1","8","1","1","1","1","Shigella","coli"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis",13078,0.0361249761754152,13055.1,0.0360750698111945,"14","1351","1","13","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",11415,0.031531320006298,11445.6,0.031627565650464,"15","888745","1","1","1","1","0","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",9600,0.0265177986912361,9601.5,0.0265316026590072,"16","1596","1","7","1","1","1","0","Lactobacillus","gasseri"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides",9158,0.0252968750431605,9158,0.0253061720745625,"17","1063","1","2","1","1","1","0","Cereibacter","johrii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",7105,0.0196259333022118,7105,0.0196331452456373,"18","837","1","1","1","1","0","0","Porphyromonas","gingivalis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",1833,0.0050632421876079,1833.4,0.00506608272929306,"19","1313","1","2","1","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",894,0.00246947000312137,894,0.00247037757538244,"20","537011","1","1","1","1","0","0","Segatella","copri"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",691,0.0019087290516296,691,0.00190943054204616,"21","1747","1","1","1","1","0","0","Cutibacterium","acnes"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",543,0.00149991298847304,543.2,0.00150102833075624,"22","29384","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",503,0.00138942216059289,499.6,0.00138056080435446,"23","1354","1","19","0.714285714285714","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",220,0.000607699553340828,311.8,0.000861469823640071,"24","1282","1","6","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",194,0.00053588051521873,193.3,0.000534171361546307,"25","574376","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",138,0.00038119335618652,129,0.000356508190303238,"26","46126","1","10","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",77,0.00021269484366929,86,0.000237779510680731,"27","1284","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",74,0.000204408031578279,73.4,0.000202942085636266,"28","1139996","1","12","0.285714285714286","1","1","0","Enterococcus","mundtii"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",67,0.000185072136699252,67,0.000185140153859758,"29","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",57,0.000157449429729215,58.7,0.000162176990401304,"30","155617","1","9","1","1","1","1","Enterococcus","crotali"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",32,8.83926623041205e-05,32,8.8425148112123e-05,"31","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",30,8.28681209101129e-05,26.2,7.25062013911301e-05,"32","1643","1","6","0.75","1","1","0","Listeria","innocua"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",30,8.28681209101129e-05,30,8.28985763551153e-05,"33","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",29,8.01058502131092e-05,27,7.46288158107533e-05,"34","940190","1","9","0.333333333333333","0.333333333333333","0.666666666666667","0.666666666666667","Enterococcus","asini"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",26,7.18190381220979e-05,26.1,7.20549365450328e-05,"35","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",23,6.35322260310866e-05,22.5,6.207839524292e-05,"36","580165","1","2","0","0","1","1","Alkalihalobacillus","macyae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",21,5.80076846370791e-05,22.4,6.18419176151088e-05,"37","44009","1","12","0.75","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",21,5.80076846370791e-05,21,5.80290034485807e-05,"38","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",20,5.52454139400753e-05,20,5.52967715585377e-05,"39","53412","1","2","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",19,5.24831432430715e-05,17.5,4.83498986076004e-05,"40","586733","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caecimuris",17,4.6958601849064e-05,16,4.42824262047663e-05,"41","1796613","1","7","0","1","1","0","Bacteroides","faecichinchillae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",16,4.41963311520602e-05,16,4.42294154135322e-05,"42","357276","1","1","0","1","1","0","Phocaeicola","vulgatus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",15,4.14340604550565e-05,12.8,3.54643059501887e-05,"45","2670334","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",15,4.14340604550565e-05,15.5,4.27250611073665e-05,"43","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",15,4.14340604550565e-05,15,4.14492881775577e-05,"44","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus plantarum",14,3.86717897580527e-05,10.1,2.79938596108964e-05,"47","1077675","1","1","0","0","1","1","Halalkalibacter","oceani"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",14,3.86717897580527e-05,13.6,3.75886107468603e-05,"46","622","1","7","0","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",13,3.59095190610489e-05,13.9,3.83063713888038e-05,"48","29378","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella","Sutcliffiella cohnii",12,3.31472483640452e-05,11.8,3.27006896268904e-05,"49","33932","1","5","0.5","0.5","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",12,3.31472483640452e-05,13.5,3.72373728221421e-05,"50","1641","1","16","0.666666666666667","0.666666666666667","0.666666666666667","0.333333333333333","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",12,3.31472483640452e-05,13.4,3.69350869195868e-05,"51","1640685","1","1","1","1","0","0","Enterococcus","massiliensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",11,3.03849776670414e-05,10.1,2.80281578395896e-05,"53","1281","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",11,3.03849776670414e-05,11,3.03961446635423e-05,"52","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",11,3.03849776670414e-05,11,3.03961446635423e-05,"54","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",9,2.48604362730339e-05,9,2.48695729065346e-05,"57","823","1","1","1","1","0","0","Parabacteroides","distasonis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",9,2.48604362730339e-05,4.5,1.24347864532673e-05,"58","1816689","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",9,2.48604362730339e-05,4.5,1.24347864532673e-05,"55","234908","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",9,2.48604362730339e-05,7.5,2.06035544198963e-05,"59","1499973","1","7","1","1","1","1","Escherichia","boydii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",9,2.48604362730339e-05,9,2.48750827396011e-05,"56","137658","1","2","0","1","1","0","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",8,2.20981655760301e-05,8,2.21012404530732e-05,"62","1639","1","5","0","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",8,2.20981655760301e-05,10,2.76545731241076e-05,"63","154621","1","10","0","0.5","1","0.5","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",8,2.20981655760301e-05,8,2.21106028891662e-05,"60","1334","1","1","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",8,2.20981655760301e-05,8,2.21062870280308e-05,"61","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus macyae",7,1.93358948790264e-05,7.2,1.97934006441273e-05,"67","157733","1","2","1","1","1","1","Alkalihalobacillus","cytotoxicus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri",7,1.93358948790264e-05,7.1,1.97007111731681e-05,"66","1640","1","6","0.5","1","1","0","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",7,1.93358948790264e-05,9.2,2.53629935757779e-05,"64","29379","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus haemoperoxidus",7,1.93358948790264e-05,7.3,2.01161765298324e-05,"71","155618","1","16","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",7,1.93358948790264e-05,6.9,1.90746282932091e-05,"65","112904","1","10","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",7,1.93358948790264e-05,7,1.93430011495269e-05,"69","454154","1","1","1","1","0","0","Paraprevotella","clara"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium aestuarii",7,1.93358948790264e-05,3.5,9.67150057476346e-06,"70","53398","1","2","1","1","1","0","Hyphomicrobium","aestuarii"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium vulgare",7,1.93358948790264e-05,3.5,9.67150057476346e-06,"68","83","1","2","1","1","1","0","Hyphomicrobium","aestuarii"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides aestuarii",6,1.65736241820226e-05,5.9,1.63389220286174e-05,"72","252231","1","2","0","1","1","0","Nocardioides","sediminis"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",6,1.65736241820226e-05,3,8.28985763551153e-06,"80","490573","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",6,1.65736241820226e-05,3,8.28985763551153e-06,"83","363832","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus carboniphilus",6,1.65736241820226e-05,7.8,2.14510986305413e-05,"73","86663","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidicola",6,1.65736241820226e-05,6.2,1.72027679804805e-05,"78","209389","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",6,1.65736241820226e-05,5.7,1.57533731670162e-05,"74","1296","1","6","1","1","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",6,1.65736241820226e-05,6.8,1.89167469538208e-05,"75","57732","1","10","0.5","1","0.5","0","Enterococcus","asini"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureilyticus",6,1.65736241820226e-05,9.9,2.73210552276412e-05,"79","1131292","1","7","0","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",6,1.65736241820226e-05,6.1,1.67946537735538e-05,"85","2005703","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus colini",6,1.65736241820226e-05,5.3,1.4715103475575e-05,"84","1819254","1","5","1","1","1","0","Lactobacillus","colini"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",6,1.65736241820226e-05,6,1.65811703250412e-05,"77","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",6,1.65736241820226e-05,6,1.65797152710231e-05,"81","1298596","1","1","1","1","0","0","Mediterraneibacter","faecis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","Roseburia faecis",6,1.65736241820226e-05,6,1.65797152710231e-05,"82","301302","1","2","0","1","1","1","Agathobacter","hominis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",6,1.65736241820226e-05,6,1.65797152710231e-05,"76","214856","1","2","1","1","1","0","Alistipes","finegoldii"
NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium pallens",5,1.38113534850188e-05,1.7,4.6054762001339e-06,"91","370524","1","10","0","1","1","1","Mycolicibacterium","aquaticum"
NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium poriferae",5,1.38113534850188e-05,1.7,4.6054762001339e-06,"90","39694","1","10","0","1","1","1","Mycolicibacterium","aquaticum"
NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium sphagni",5,1.38113534850188e-05,1.7,4.6054762001339e-06,"93","1786","1","10","1","1","1","1","Mycolicibacterium","aquaticum"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis",5,1.38113534850188e-05,5.1,1.42229263049263e-05,"89","214473","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",5,1.38113534850188e-05,5.1,1.41733768786048e-05,"100","425474","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pseudoavium",5,1.38113534850188e-05,4.7,1.30837171911896e-05,"88","44007","1","8","1","1","1","0","Enterococcus","pseudoavium"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",5,1.38113534850188e-05,5,1.38197690654607e-05,"87","1302","1","2","0","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum",5,1.38113534850188e-05,5,1.38177849109701e-05,"95","29367","1","1","1","1","0","0","Clostridium","puniceum"
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",5,1.38113534850188e-05,5,1.38164293925184e-05,"94","745368","1","1","1","1","0","0","Gemmiger","formicilis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii",5,1.38113534850188e-05,5,1.38164293925192e-05,"99","39488","1","1","1","1","0","0","Anaerobutyricum","hallii"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",5,1.38113534850188e-05,5,1.38164293925192e-05,"98","89014","1","2","0.5","1","0.5","0","Blautia","luti"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",5,1.38113534850188e-05,5,1.38164293925192e-05,"96","88431","1","1","1","1","0","0","Dorea","longicatena"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Bradyrhizobium","Bradyrhizobium japonicum",5,1.38113534850188e-05,4.4,1.22018765014955e-05,"92","375","1","17","1","1","1","0","Bradyrhizobium","japonicum"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",5,1.38113534850188e-05,6.2,1.72646511429953e-05,"97","564","1","15","1","1","1","1","Escherichia","fergusonii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",5,1.38113534850188e-05,5,1.38164293924703e-05,"86","1336242","1","3","1","1","1","0","Stenotrophomonas","geniculata"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Pseudosporangium","Pseudosporangium ferrugineum",4,1.10490827880151e-05,3.7,1.02769383272517e-05,"104","439699","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia acaciae",4,1.10490827880151e-05,2,5.5263551100394e-06,"105","1123023","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia hispaniensis",4,1.10490827880151e-05,2,5.5263551100394e-06,"106","904933","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Anaerobacillus","Anaerobacillus alkalilacustris",4,1.10490827880151e-05,4.2,1.17339616508075e-05,"103","393763","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","Macrococcus carouselicus",4,1.10490827880151e-05,3.7,1.0262891043914e-05,"102","69969","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus crotali",4,1.10490827880151e-05,6,1.65420057188109e-05,"108","1453587","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",4,1.10490827880151e-05,3.8,1.05772287621843e-05,"101","53345","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",4,1.10490827880151e-05,3.3,9.15976723025266e-06,"107","1353","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia cardiffensis",3,8.28681209101129e-06,3,8.290481763717e-06,"111","181487","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","Collinsella aerofaciens",3,8.28681209101129e-06,3,8.28985763551153e-06,"112","74426","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",3,8.28681209101129e-06,3.1,8.46061811844033e-06,"132","1494962","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",3,8.28681209101129e-06,5.6,1.54107822669702e-05,"113","1638","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum",3,8.28681209101129e-06,3.1,8.67061380336929e-06,"110","44008","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Bombilactobacillus","Bombilactobacillus bombi",3,8.28681209101129e-06,3.7,1.01570565590317e-05,"134","1303590","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus troglodytae",3,8.28681209101129e-06,3,8.29070379931156e-06,"130","1111760","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes hadrus",3,8.28681209101129e-06,3,8.28985763551153e-06,"115","649756","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",3,8.28681209101129e-06,3,8.28985763551153e-06,"133","1735","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus",3,8.28681209101129e-06,2.1,5.77479547122215e-06,"117","28116","1",NA,NA,NA,NA,NA,NA,NA
