"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"34",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus caprae",1053,0.00235275191538137,1368.9,0.0030594883831701,"34","29380","1"
"35",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",896,0.0020019617437623,905,0.00202280162090236,"35","44009","1"
"36",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",740,0.00165340590444654,870.5,0.00194554510288736,"36","1139996","1"
"37",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pasteuri",642,0.00143444133872254,1142.9,0.00255437692591031,"37","45972","1"
"38",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus petrasii",402,0.000898201585929069,541.6,0.00121049658677733,"38","1276936","1"
"39",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",353,0.000788719303067068,356.1,0.000795787250240052,"39","53345","1"
"40",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides",311,0.00069487734632821,286.9,0.000641175848064811,"40","64104","1"
"41",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",299,0.000668065358688536,285.6,0.000638412389526601,"41","29385","1"
"42",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",277,0.000618910048015801,255.9,0.000572032865156278,"42","53412","1"
"43",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis",250,0.000558583075826535,248.7,0.000555867134795945,"43","1290","1"
"44",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",245,0.000547411414310005,277.3,0.000619719409332676,"44","53346","1"
"45",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus",195,0.000435694799144698,182,0.000406737017811202,"45","1579","1"
"46",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus avium",191,0.000426757469931473,175.4,0.000392012243932765,"46","33945","1"
"47",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paramycoides",186,0.000415585808414942,172.5,0.000385633441414784,"47","2026194","1"
"48",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus piscifermentans",177,0.000395476817685187,192.6,0.000430521021152598,"48","70258","1"
"49",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum",169,0.000377602159258738,176,0.000393469528183532,"49","29367","1"
"50",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pseudoavium",153,0.00034185284240584,149.9,0.000335132254879335,"50","44007","1"
"51",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",139,0.000310572190159554,159.9,0.000357446210081382,"51","46126","1"
"52",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",132,0.000294931864036411,136.4,0.000304825873893463,"52","1642","1"
"53",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus intermedius",127,0.00028376020251988,144.7,0.000323519344149236,"53","1285","1"
"54",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus toyonensis",118,0.000263651211790125,133.1,0.00029754127243183,"55","155322","1"
"55",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",118,0.000263651211790125,84,0.000187725685235078,"54","622","1"
"56",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",102,0.000227901894937226,107.9,0.000241098151872785,"56","150033","1"
"57",NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",101,0.00022566756263392,101,0.000225738679540476,"57","33025","1"
"58",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",96,0.00021449590111739,71.4,0.000159661547118294,"58","1305","1"
"59",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella sonnei",93,0.000207792904207471,77.7,0.000173754862243064,"59","624","1"
"60",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",90,0.000201089907297553,110.5,0.00024698803371494,"60","137658","1"
"61",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pallens",84,0.000187683913477716,99.8,0.00022295245059431,"61","160454","1"
"62",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",83,0.00018544958117441,95.3,0.000213094420454717,"62","1284","1"
"63",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",76,0.000169809255051267,74.4,0.00016630575957716,"63","29378","1"
"64",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",76,0.000169809255051267,81.4,0.000181934551509662,"65","940190","1"
"65",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",76,0.000169809255051267,77.1,0.000172405625667961,"64","33959","1"
"66",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",72,0.000160871925838042,81.6,0.000182425402487498,"66","155617","1"
"67",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",69,0.000154168928928124,96.4,0.000215464496119513,"67","112904","1"
"68",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",61,0.000136294270501675,70.8,0.00015832318374136,"68","586733","1"
"69",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus proteolyticus",60,0.000134059938198368,69.7,0.00015588467471056,"69","2026192","1"
"70",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",59,0.000131825605895062,70.6,0.000157808151664702,"70","1335","1"
"71",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",47,0.000105013618255389,58.2,0.000130032086638391,"71","417368","1"
"72",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus tropicus",44,9.83106213454702e-05,69.9,0.000156271021069216,"72","2026188","1"
"73",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",42,9.38419567388579e-05,42,9.38715301059407e-05,"73","853","1"
"74",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus",41,9.16076244355518e-05,39.3,8.78554143768056e-05,"74","47770","1"
"75",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",39,8.71389598289395e-05,42.2,9.43290784508979e-05,"76","37734","1"
"76",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis",39,8.71389598289395e-05,38.6,8.62707776985084e-05,"75","1303","1"
"77",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus condimenti",38,8.49046275256334e-05,51.7,0.000115528865489801,"77","70255","1"
"78",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",36,8.04359629190211e-05,42.8,9.56446848252821e-05,"78","29384","1"
"79",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",34,7.59672983124088e-05,37,8.2765178509638e-05,"79","1640685","1"
"80",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",33,7.37329660091027e-05,33,7.37984944326465e-05,"81","357276","1"
"81",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",33,7.37329660091027e-05,33,7.37562022260963e-05,"80","204516","1"
"82",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rivorum",32,7.14986337057965e-05,34.6,7.74279356503815e-05,"82","762845","1"
"83",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",30,6.70299690991842e-05,40.4,9.02191817480246e-05,"84","1353","1"
"84",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",30,6.70299690991842e-05,30.6,6.84454949955216e-05,"83","413497","1"
"85",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus agnetis",29,6.47956367958781e-05,40,8.94948426307968e-05,"85","985762","1"
"86",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Aquipseudomonas","Aquipseudomonas alcaligenes",28,6.2561304492572e-05,28.9,6.47025809967846e-05,"86","43263","1"
"87",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus urinalis",27,6.03269721892658e-05,36.8,8.21942368501699e-05,"87","149016","1"
"88",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus wiedmannii",26,5.80926398859597e-05,34.2,7.6466808028535e-05,"92","1890302","1"
"89",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pragensis",26,5.80926398859597e-05,31.9,7.12319108708987e-05,"91","1611836","1"
"90",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharobutylicum",26,5.80926398859597e-05,29,6.48089844729212e-05,"88","169679","1"
"91",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",26,5.80926398859597e-05,26,5.81109472084395e-05,"90","46503","1"
"92",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudescherichia","Pseudescherichia vulneris",26,5.80926398859597e-05,29.6,6.60713786995989e-05,"89","566","1"
"93",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saigonensis",24,5.36239752793474e-05,26.6,5.94973286974087e-05,"94","1805431","1"
"94",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylovorus",24,5.36239752793474e-05,31.1,6.9408867964258e-05,"93","1423723","1"
"95",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus xylosus",23,5.13896429760413e-05,24.8,5.53521767073202e-05,"95","1288","1"
"96",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",22,4.91553106727351e-05,55.5,0.000123961953598464,"96","623","1"
"97",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",19,4.24523137628167e-05,20.8,4.65682697689889e-05,"98","574376","1"
"98",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",19,4.24523137628167e-05,20.2,4.50534399287452e-05,"97","1334","1"
"99",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus quebecensis",18,4.02179814595105e-05,17,3.80378743512811e-05,"99","903983","1"
"100",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",17,3.79836491562044e-05,17,3.79956193285951e-05,"100","47678","1"
"101",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",17,3.79836491562044e-05,17,3.79956193285951e-05,"101","28117","1"
"102",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",16,3.57493168528983e-05,16.1,3.5947967643719e-05,"103","580165","1"
"103",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caecimuris",16,3.57493168528983e-05,14.3,3.1891284212586e-05,"104","1796613","1"
"104",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",16,3.57493168528983e-05,16,3.57605828975012e-05,"102","449673","1"
"105",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",15,3.35149845495921e-05,16.5,3.69703093194641e-05,"105","1638","1"
"106",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lutrae",14,3.1280652246286e-05,15.5,3.46442171282644e-05,"106","155085","1"
"107",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus caccae",14,3.1280652246286e-05,13.8,3.08469751781403e-05,"107","317735","1"
"108",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus malodoratus",14,3.1280652246286e-05,15.2,3.40665770308637e-05,"108","71451","1"
"109",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",14,3.1280652246286e-05,14,3.12905100353136e-05,"109","454154","1"
"110",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mobilis",13,2.90463199429798e-05,13.6,3.04190946405267e-05,"112","2026190","1"
"111",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",13,2.90463199429798e-05,13,2.90554736042197e-05,"110","89014","1"
"112",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella boydii",13,2.90463199429798e-05,17.4,3.88979292200196e-05,"111","621","1"
"113",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",12,2.68119876396737e-05,12,2.68204371731259e-05,"114","823","1"
"114",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",12,2.68119876396737e-05,6,1.3410218586563e-05,"115","1816689","1"
"115",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",12,2.68119876396737e-05,6,1.3410218586563e-05,"113","234908","1"
"116",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus canis",11,2.45776553363676e-05,12.3,2.74979999179297e-05,"119","214095","1"
"117",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureasiticus",11,2.45776553363676e-05,11.3,2.52277431643315e-05,"117","903984","1"
"118",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ultunensis",11,2.45776553363676e-05,14.4,3.211300265437e-05,"116","227945","1"
"119",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Piscinibacter","Piscinibacter aquaticus",11,2.45776553363676e-05,10.8,2.41927329557128e-05,"120","392597","1"
"120",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri",11,2.45776553363676e-05,12.8,2.85907173858598e-05,"118","545","1"
"121",NA,NA,"Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Isobaculum","Isobaculum melis",10,2.23433230330614e-05,9.3,2.07101831908603e-05,"121","142588","1"
"122",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus canintestini",10,2.23433230330614e-05,10.8,2.40461104941857e-05,"123","317010","1"
"123",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus lactis",10,2.23433230330614e-05,11.7,2.61440088211705e-05,"126","357441","1"
"124",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus iniae",10,2.23433230330614e-05,11.2,2.50528619974109e-05,"125","1346","1"
"125",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",10,2.23433230330614e-05,10,2.23503643109383e-05,"122","40519","1"
"126",NA,NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria polysaccharea",10,2.23433230330614e-05,10,2.22731220883455e-05,"124","489","1"
"127",NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",9,2.01089907297553e-05,4.5,1.00576628951665e-05,"132","490573","1"
"128",NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",9,2.01089907297553e-05,4.5,1.00576628951665e-05,"135","363832","1"
"129",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus equorum",9,2.01089907297553e-05,8.1,1.80909387059016e-05,"131","201829","1"
"130",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lugdunensis",9,2.01089907297553e-05,10.1,2.25768761319542e-05,"128","28035","1"
"131",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus ureilyticus",9,2.01089907297553e-05,8.7,1.94286485859885e-05,"130","94138","1"
"132",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",9,2.01089907297553e-05,9.7,2.16577618776931e-05,"129","57732","1"
"133",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus raffinosus",9,2.01089907297553e-05,10.4,2.33294678322886e-05,"127","71452","1"
"134",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",9,2.01089907297553e-05,9,2.01153278798444e-05,"133","487174","1"
"135",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",9,2.01089907297553e-05,13.2,2.96066374987708e-05,"136","1499973","1"
"136",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium carotovorum",9,2.01089907297553e-05,10.1,2.26764320882309e-05,"134","554","1"
"137",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Couchioplanes","Couchioplanes caeruleus",8,1.78746584264491e-05,4,8.94014572437531e-06,"140","56428","1"
"138",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Symbioplanes","Symbioplanes lichenis",8,1.78746584264491e-05,4,8.94014572437531e-06,"141","1629072","1"
"139",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus taiwanensis",8,1.78746584264491e-05,8,1.78914122942273e-05,"138","508451","1"
"140",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",8,1.78746584264491e-05,8,1.78802914487506e-05,"139","88431","1"
"141",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",8,1.78746584264491e-05,8.5,1.90204625324655e-05,"137","818","1"
"142",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter courvalinii",8,1.78746584264491e-05,5.8,1.29447550747225e-05,"142","280147","1"
"143",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus nitratireducens",7,1.5640326123143e-05,9,2.01445999997433e-05,"150","2026193","1"
"144",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus gallinarum",7,1.5640326123143e-05,8.8,1.96757355161153e-05,"143","1293","1"
"145",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",7,1.5640326123143e-05,9.6,2.1474471093303e-05,"149","1242999","1"
"146",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","Vagococcus acidifermentans",7,1.5640326123143e-05,8.4,1.88349004390079e-05,"148","564710","1"
