"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paranthracis",36,0.000331516133785178,34.6,0.000318902555566288,"44","2026186","1","10","1","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",36,0.000331516133785178,24.4,0.000224610211659285,"43","1638","1","6","0.5","1","1","0","Listeria","grayi"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",30,0.000276263444820981,30,0.00027633978740259,"45","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",27,0.000248637100338883,22.7,0.000208882667513157,"46","53345","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus xylosus",26,0.00023942831884485,25.2,0.000232388404892019,"47","1288","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus fungorum",24,0.000221010755856785,34.8,0.000320111550872164,"48","2039284","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",22,0.00020259319286872,22.1,0.000203448961599263,"49","1281","1","10","0.5","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis",22,0.00020259319286872,24.1,0.000222150157452831,"50","1290","1","8","0","1","1","0","Staphylococcus","arlettae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella boydii",19,0.000174966848386621,18.5,0.000170757686531347,"51","621","1","15","1","1","1","1","Escherichia","[Pantoea] beijingensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis",17,0.000156549285398556,19.2,0.000176518084515383,"52","150055","1","13","1","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",16,0.000147340503904523,20.4,0.0001874532820221,"53","112904","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",16,0.000147340503904523,17.4,0.000160577802612042,"54","940190","1","10","0.333333333333333","0.333333333333333","0.666666666666667","0.666666666666667","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",14,0.000128922940916458,13.1,0.00012092597190093,"55","33959","1","7","1","1","1","0","Lactobacillus","gasseri"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",13,0.000119714159422425,25,0.000230641324206998,"56","1642","1","6","0.75","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",11,0.00010129659643436,11.2,0.000103287736183166,"57","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",11,0.00010129659643436,10.7,9.87918560894615e-05,"58","1284","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis",11,0.00010129659643436,10.9,0.000100206260029756,"59","1303","1","8","0.166666666666667","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",10,9.20878149403271e-05,9.2,8.50587858078218e-05,"61","1296","1","6","1","1","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",10,9.20878149403271e-05,10.6,9.7495849086352e-05,"60","29378","1","8","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",10,9.20878149403271e-05,8.1,7.43618768979738e-05,"62","154621","1","16","0.5","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus gaemokensis",9,8.28790334462944e-05,10.2,9.40484000622638e-05,"65","574375","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",9,8.28790334462944e-05,9.8,8.9946170265817e-05,"63","1641","1","6","0.666666666666667","1","0.666666666666667","0","Listeria","grayi"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",9,8.28790334462944e-05,7.7,7.10998877188864e-05,"64","53412","1","2","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides",8,7.36702519522617e-05,7.3,6.68507733525602e-05,"70","64104","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus raffinosus",8,7.36702519522617e-05,6.2,5.74560279873051e-05,"67","71452","1","16","0.5","1","1","0","Enterococcus","avium"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",8,7.36702519522617e-05,8.1,7.48722058643882e-05,"68","1334","1","1","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",8,7.36702519522617e-05,8,7.3690609974024e-05,"69","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",8,7.36702519522617e-05,8,7.3690609974024e-05,"71","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii",8,7.36702519522617e-05,7.4,6.85917906981747e-05,"66","40215","1","10","0","1","1","0","Acinetobacter","chinensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",7,6.4461470458229e-05,8.7,7.98222944971733e-05,"73","53346","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",7,6.4461470458229e-05,9.5,8.75186090621423e-05,"72","1305","1","9","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",7,6.4461470458229e-05,7,6.4479283727271e-05,"74","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",7,6.4461470458229e-05,7,6.4479283727271e-05,"75","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",7,6.4461470458229e-05,7,6.4479283727271e-05,"76","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",6,5.52526889641963e-05,6.4,5.92031956334746e-05,"85","580165","1","1","0","0","1","1","Terribacillus","aidingensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",6,5.52526889641963e-05,6,5.53876477101805e-05,"84","1639","1","1","0","1","1","0","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",6,5.52526889641963e-05,6.6,6.12467633167652e-05,"78","46126","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",6,5.52526889641963e-05,6.8,6.2460401033068e-05,"79","1587","1","8","0.333333333333333","1","0.666666666666667","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ultunensis",6,5.52526889641963e-05,7.2,6.58787840605909e-05,"81","227945","1","7","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus urinalis",6,5.52526889641963e-05,7.9,7.23983638828301e-05,"82","149016","1","9","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",6,5.52526889641963e-05,6,5.48118050539573e-05,"80","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",6,5.52526889641963e-05,6,5.5267957480518e-05,"77","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",6,5.52526889641963e-05,4.2,3.8584359292693e-05,"83","413497","1","15","0","0.5","1","1","Escherichia","fergusonii"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",5,4.60439074701635e-05,5,4.6056631233765e-05,"88","515619","1","1","1","1","0","0","Agathobacter","rectalis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides kribbi",5,4.60439074701635e-05,5,4.6056631233765e-05,"89","1912894","1","3","1","1","1","0","Bacteroides","koreensis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",5,4.60439074701635e-05,5,4.6056631233765e-05,"86","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas otitidis",5,4.60439074701635e-05,5.1,4.70718257212085e-05,"87","319939","1","1","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus casei",4,3.68351259761308e-05,3.9,3.60745497867896e-05,"90","201828","1","2","0","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus equorum",4,3.68351259761308e-05,5,4.58875225927051e-05,"93","201829","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus plantarum",4,3.68351259761308e-05,5.3,4.91473014175051e-05,"100","1077675","1","7","1","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",4,3.68351259761308e-05,4.3,3.94289531985979e-05,"98","150033","1","12","0.5","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",4,3.68351259761308e-05,4,3.68453049869776e-05,"95","745368","1","1","1","1","0","0","Gemmiger","formicilis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","[Lactobacillus] rogosae",4,3.68351259761308e-05,4,3.6845304987012e-05,"94","706562","1","1","1","1","0","0","Lachnospira","[Lactobacillus] rogosae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecichinchillae",4,3.68351259761308e-05,2,1.8422652493506e-05,"99","1236513","1","3","1","1","1","0","Bacteroides","faecichinchillae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecis",4,3.68351259761308e-05,2,1.8422652493506e-05,"96","1077285","1","5","1","1","1","0","Bacteroides","faecichinchillae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",4,3.68351259761308e-05,3.9,3.58760916044632e-05,"91","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter johrii",4,3.68351259761308e-05,4,3.68674007164078e-05,"97","445629","1","7","1","1","1","1","Cereibacter","johrii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter johnsonii",4,3.68351259761308e-05,3.9,3.62809994727299e-05,"92","40214","1","10","1","1","1","0","Acinetobacter","chinensis"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",3,2.76263444820981e-05,3,2.7643241076935e-05,"103","52773","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mobilis",3,2.76263444820981e-05,8,7.36639669253047e-05,"112","2026190","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",3,2.76263444820981e-05,3.4,3.11854623056906e-05,"108","529731","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus haemolyticus",3,2.76263444820981e-05,3.5,3.20011111074971e-05,"104","1283","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus lemanii",3,2.76263444820981e-05,3.1,2.88473302349154e-05,"111","1159752","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pseudoavium",3,2.76263444820981e-05,5.6,5.18008429484121e-05,"102","44007","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",3,2.76263444820981e-05,3.6,3.33714524103284e-05,"113","2005703","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Tepidibaculum","Tepidibaculum saccharolyticum",3,2.76263444820981e-05,3,2.7633978740259e-05,"114","2164149","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",3,2.76263444820981e-05,3,2.7633978740259e-05,"109","88431","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus",3,2.76263444820981e-05,3,2.7633978740259e-05,"107","28118","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",3,2.76263444820981e-05,3,2.7633978740259e-05,"105","214856","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",3,2.76263444820981e-05,3,2.7633978740259e-05,"110","823","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter muytjensii",3,2.76263444820981e-05,4.1,3.82220242641175e-05,"106","413501","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas citronellolis",3,2.76263444820981e-05,3.3,3.05032199651019e-05,"101","53408","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",2,1.84175629880654e-05,2,1.8423219773944e-05,"137","1494962","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus stepanovicii",2,1.84175629880654e-05,2,1.84226515846201e-05,"130","643214","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus agnetis",2,1.84175629880654e-05,2.3,2.09985167914948e-05,"124","985762","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",2,1.84175629880654e-05,3.4,3.1710349050696e-05,"115","29384","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",2,1.84175629880654e-05,2.7,2.44593391504561e-05,"116","57732","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gilvus",2,1.84175629880654e-05,2.7,2.47904859915355e-05,"120","160453","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus lactis",2,1.84175629880654e-05,2.5,2.32215322966134e-05,"129","357441","1",NA,NA,NA,NA,NA,NA,NA
