"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"19",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",2915,0.00628518572023054,2915.1,0.00628818961930411,"19","1747","1"
"20",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",2596,0.00559737294329965,2596.8,0.00560158895187204,"20","1313","1"
"21",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",1432,0.00308761096101891,1432,0.00308899631348136,"21","537011","1"
"22",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",1176,0.00253563581714961,1586.5,0.0034223292567984,"22","1282","1"
"23",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",948,0.00204403295464101,952.5,0.00205463576234956,"23","1354","1"
"24",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",474,0.00102201647732051,473.1,0.00102054126212043,"24","29378","1"
"25",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",159,0.000342828312012575,157.6,0.000339987780798435,"25","574376","1"
"26",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",126,0.000271675266123172,123,0.000265400350334708,"26","1139996","1"
"27",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",118,0.000254426042877257,107.6,0.000232032719507982,"27","46126","1"
"28",NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",105,0.000226396055102644,105,0.000226497634717557,"28","33025","1"
"29",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",66,0.000142306091778805,70,0.000151094586113643,"29","1284","1"
"30",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",55,0.00011858840981567,55.8,0.00012041237687603,"30","154621","1"
"31",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",54,0.000116432256909931,54.1,0.000116612976695356,"31","53412","1"
"32",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",41,8.8402269135318e-05,45.2,9.76031441596062e-05,"32","1281","1"
"33",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",40,8.62461162295785e-05,39.8,8.59473003455506e-05,"33","580165","1"
"34",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",35,7.54653517008812e-05,32,6.90791430027365e-05,"34","940190","1"
"35",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",31,6.68407400779234e-05,30.7,6.63002932757461e-05,"35","204516","1"
"36",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",30,6.46845871721839e-05,26.9,5.79210035559416e-05,"38","1643","1"
"37",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",30,6.46845871721839e-05,30,6.47136099193021e-05,"36","853","1"
"38",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",30,6.46845871721839e-05,30,6.47136099193021e-05,"37","40519","1"
"39",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",28,6.0372281360705e-05,27.6,5.94313724527433e-05,"39","622","1"
"40",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",27,5.82161284549655e-05,27.1,5.83793488913438e-05,"41","263475","1"
"41",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",27,5.82161284549655e-05,26,5.59864235505477e-05,"40","44009","1"
"42",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",26,5.6059975549226e-05,25.6,5.51153199117786e-05,"42","47678","1"
"43",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",24,5.17476697377471e-05,23.5,5.07658600353165e-05,"44","338188","1"
"44",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",24,5.17476697377471e-05,24,5.17708879354417e-05,"43","28117","1"
"45",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",24,5.17476697377471e-05,24,5.17708879354417e-05,"45","823","1"
"46",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",19,4.09669052090498e-05,20.5,4.41314081363241e-05,"47","586733","1"
"47",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",19,4.09669052090498e-05,20.3,4.37434357559057e-05,"46","29385","1"
"48",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",18,3.88107523033103e-05,18,3.88415259548177e-05,"48","1639","1"
"49",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",18,3.88107523033103e-05,18.3,3.94112680129515e-05,"49","357276","1"
"50",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",17,3.66545993975709e-05,16.8,3.62558572794666e-05,"51","155617","1"
"51",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",17,3.66545993975709e-05,17,3.66710456209379e-05,"50","487174","1"
"52",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",16,3.44984464918314e-05,17.2,3.71924281319e-05,"52","1641","1"
"53",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",16,3.44984464918314e-05,15.9,3.43173548473186e-05,"53","1334","1"
"54",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",16,3.44984464918314e-05,15.9,3.43338685553069e-05,"54","89014","1"
"55",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",15,3.2342293586092e-05,15,3.23568049596511e-05,"55","871665","1"
"56",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",14,3.01861406803525e-05,13.4,2.89150417404663e-05,"59","2670334","1"
"57",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",14,3.01861406803525e-05,17.7,3.80743943154374e-05,"57","1352","1"
"58",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",14,3.01861406803525e-05,14,3.01996846290077e-05,"56","449673","1"
"59",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",14,3.01861406803525e-05,14,3.01996846290077e-05,"58","46503","1"
"60",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",13,2.8029987774613e-05,13,2.80963806321086e-05,"61","425474","1"
"61",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",13,2.8029987774613e-05,16.5,3.56108787614837e-05,"60","1640685","1"
"62",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter turicensis",12,2.58738348688736e-05,11.2,2.42004624282433e-05,"62","693216","1"
"63",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus raffinosus",11,2.37176819631341e-05,10.7,2.30618513170614e-05,"63","71452","1"
"64",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",11,2.37176819631341e-05,10.3,2.22870560316467e-05,"64","33959","1"
"65",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",11,2.37176819631341e-05,11,2.37283236370774e-05,"66","1298596","1"
"66",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",11,2.37176819631341e-05,10.6,2.29671969229023e-05,"65","328814","1"
"67",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",10,2.15615290573946e-05,5,1.0785601653217e-05,"68","1816689","1"
"68",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",10,2.15615290573946e-05,5,1.0785601653217e-05,"67","234908","1"
"69",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",9,1.94053761516552e-05,9.7,2.08300976028441e-05,"69","37734","1"
"70",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",9,1.94053761516552e-05,11.5,2.48435402721572e-05,"70","417368","1"
"71",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",8,1.72492232459157e-05,8.6,1.85485147159318e-05,"72","1642","1"
"72",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",8,1.72492232459157e-05,8.5,1.84144756175267e-05,"73","29379","1"
"73",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus caccae",8,1.72492232459157e-05,11.2,2.42396727229567e-05,"74","317735","1"
"74",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Sarcina ventriculi",8,1.72492232459157e-05,8,1.72569626451472e-05,"71","1267","1"
"75",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira eligens",8,1.72492232459157e-05,8,1.72569626451472e-05,"75","515620","1"
"76",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",7,1.50930703401762e-05,7.8,1.69107146812513e-05,"80","1653776","1"
"77",NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",7,1.50930703401762e-05,7,1.50998423145038e-05,"78","745368","1"
"78",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus",7,1.50930703401762e-05,7,1.50998423145038e-05,"79","28118","1"
"79",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea agglomerans",7,1.50930703401762e-05,7,1.50998426759707e-05,"77","549","1"
"80",NA,NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger",7,1.50930703401762e-05,7,1.50998423145038e-05,"76","901","1"
"81",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides pocheonensis",6,1.29369174344368e-05,6,1.29427219838604e-05,"83","661485","1"
"82",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus bingmayongensis",6,1.29369174344368e-05,6.1,1.30577364143339e-05,"86","1150157","1"
"83",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia ginsengihumi",6,1.29369174344368e-05,5.2,1.12729782477342e-05,"85","363870","1"
"84",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis",6,1.29369174344368e-05,6.1,1.32390341734859e-05,"82","214473","1"
"85",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",6,1.29369174344368e-05,6,1.29427219838604e-05,"87","39486","1"
"86",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",6,1.29369174344368e-05,6,1.29427219838501e-05,"81","1336242","1"
"87",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",6,1.29369174344368e-05,6,1.29444855507444e-05,"84","137658","1"
"88",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes auranticolor",5,1.07807645286973e-05,4.8,1.02714760622997e-05,"88","47988","1"
"89",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidicola",5,1.07807645286973e-05,5.5,1.17569768918385e-05,"90","209389","1"
"90",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",5,1.07807645286973e-05,5.4,1.156703359484e-05,"89","53345","1"
"91",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",5,1.07807645286973e-05,4.1,8.84835407805862e-06,"95","515619","1"
"92",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",5,1.07807645286973e-05,5.2,1.12061143364819e-05,"91","657309","1"
"93",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",5,1.07807645286973e-05,5,1.0785601653217e-05,"93","454154","1"
"94",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Piscinibacter","Piscinibacter aquaticus",5,1.07807645286973e-05,4.7,1.01495792844458e-05,"92","392597","1"
"95",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",5,1.07807645286973e-05,4,8.60668201434003e-06,"96","1499973","1"
"96",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium carotovorum",5,1.07807645286973e-05,5.2,1.12715158294496e-05,"94","554","1"
"97",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium vanbaalenii",4,8.62461162295785e-06,3.4,7.24596044142477e-06,"110","350058","1"
"98",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia halophobica",4,8.62461162295785e-06,0.8,1.72569626425146e-06,"106","29401","1"
"99",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia kujensis",4,8.62461162295785e-06,0.8,1.72569626425146e-06,"112","1128675","1"
"100",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia profundimaris",4,8.62461162295785e-06,0.8,1.72569626425146e-06,"114","1804989","1"
"101",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia thailandensis",4,8.62461162295785e-06,0.8,1.72569626425146e-06,"113","1701089","1"
"102",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia yuanmonensis",4,8.62461162295785e-06,0.8,1.72569626425146e-06,"111","1095914","1"
"103",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus antarcticus",4,8.62461162295785e-06,3.5,7.45651768992125e-06,"99","161360","1"
"104",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",4,8.62461162295785e-06,4.3,9.29368992415786e-06,"100","1296","1"
"105",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",4,8.62461162295785e-06,5,1.08020401238218e-05,"97","29384","1"
"106",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",4,8.62461162295785e-06,4.5,9.67328895018341e-06,"98","53346","1"
"107",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus termitis",4,8.62461162295785e-06,4.2,8.9581134734334e-06,"107","332950","1"
"108",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureasiticus",4,8.62461162295785e-06,4.3,9.25267919109493e-06,"104","903984","1"
"109",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",4,8.62461162295785e-06,4.1,8.77942102311825e-06,"101","1302","1"
"110",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes hadrus",4,8.62461162295785e-06,4,8.62848132257362e-06,"103","649756","1"
"111",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",4,8.62461162295785e-06,4,8.62848132257362e-06,"108","411459","1"
"112",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","[Ruminococcus] torques",4,8.62461162295785e-06,4,8.62848132257362e-06,"102","33039","1"
"113",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",4,8.62461162295785e-06,4,8.62848132257362e-06,"105","820","1"
"114",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella","Skermanella aerolata",4,8.62461162295785e-06,4,8.62848132257362e-06,"109","393310","1"
"115",NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Modestobacter","Modestobacter lapidis",3,6.46845871721839e-06,3,6.47136099193021e-06,"136","1608613","1"
"116",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces humatus",3,6.46845871721839e-06,1,2.15712033064254e-06,"120","279573","1"
"117",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces iriomotensis",3,6.46845871721839e-06,1,2.15712033064254e-06,"128","717856","1"
"118",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces neolithicus",3,6.46845871721839e-06,1,2.15712033064254e-06,"117","269420","1"
"119",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides cavernae",3,6.46845871721839e-06,1.5,3.235676122176e-06,"138","1921566","1"
"120",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides hwasunensis",3,6.46845871721839e-06,1.5,3.235676122176e-06,"123","397258","1"
"121",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sonneratiae",3,6.46845871721839e-06,2.5,5.44850423133529e-06,"140","1962348","1"
"122",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Lentzea","Lentzea albidocapillata",3,6.46845871721839e-06,0.7,1.61784024794287e-06,"122","40571","1"
"123",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Lentzea","Lentzea cavernae",3,6.46845871721839e-06,0.7,1.61784024794287e-06,"139","2020703","1"
"124",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Lentzea","Lentzea isolaginshaensis",3,6.46845871721839e-06,0.7,1.61784024794287e-06,"144","2203739","1"
"125",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Lentzea","Lentzea pudingi",3,6.46845871721839e-06,0.7,1.61784024794287e-06,"142","1789439","1"
"126",NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",3,6.46845871721839e-06,1.5,3.23568049596509e-06,"124","490573","1"
"127",NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",3,6.46845871721839e-06,1.5,3.23568049596509e-06,"130","363832","1"
"128",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus anthracis",3,6.46845871721839e-06,2,4.39984088380062e-06,"132","1392","1"
"129",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella","Sutcliffiella cohnii",3,6.46845871721839e-06,3.2,6.82755011963399e-06,"115","33932","1"
"130",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",3,6.46845871721839e-06,3.1,6.63900367464529e-06,"135","1494962","1"
"131",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",3,6.46845871721839e-06,4.4,9.53960290405449e-06,"116","1638","1"
"132",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",3,6.46845871721839e-06,3.6,7.83573247890557e-06,"131","150033","1"
"133",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus","Coprococcus comes",3,6.46845871721839e-06,3,6.47136099193021e-06,"121","470146","1"
"134",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides koreensis",3,6.46845871721839e-06,1.8,3.91208999909035e-06,"143","1912896","1"
"135",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides kribbi",3,6.46845871721839e-06,1.8,3.91208999909035e-06,"145","1912894","1"
"136",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes communis",3,6.46845871721839e-06,3,6.47136099193021e-06,"134","2585118","1"
"137",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga ossetica",3,6.46845871721839e-06,1,2.15712033064065e-06,"137","1882682","1"
"138",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga rosea",3,6.46845871721839e-06,1,2.15712033064065e-06,"146","2715425","1"
"139",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga zambiensis",3,6.46845871721839e-06,1,2.15712033064065e-06,"126","864070","1"
"140",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales",NA,"Rhodobacter","Rhodobacter lacus",3,6.46845871721839e-06,3,6.47136140197852e-06,"141","1641972","1"
"141",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Curvibacter fontanus",3,6.46845871721839e-06,3,6.47136098379015e-06,"133","247486","1"
"142",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella wadsworthensis",3,6.46845871721839e-06,3,6.47136099193021e-06,"125","40545","1"
"143",NA,NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria polysaccharea",3,6.46845871721839e-06,3,6.47182661144773e-06,"119","489","1"
