"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",373,0.00130759280228005,372.5,0.00130631839331609,"24","29378","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",164,0.000574920159715625,180.3,0.000632133915426227,"25","1139996","1","12","0.571428571428571","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",133,0.000466246227086452,123.1,0.000431556043097197,"26","46126","1","7","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",75,0.000262920804747999,76.7,0.000269131570384574,"27","1284","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",59,0.000206831033068426,59.1,0.000207147986117892,"28","53412","1","1","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",55,0.000192808590148533,55,0.000192880263439371,"29","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",50,0.000175280536498666,53,0.000185706542925478,"30","574376","1","1","1","1","0","0","Bacillus","manliponensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",48,0.000168269315038719,43.5,0.000152575242463123,"31","155617","1","18","0.5","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus",35,0.000122696375549066,34.6,0.000121437290846325,"32","1579","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",33,0.00011568515408912,35.5,0.000124569817776309,"33","44009","1","16","0.75","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",32,0.000112179543359146,31.3,0.000109881387349169,"34","580165","1","3","1","1","1","1","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",28,9.8157100439253e-05,32.2,0.000113048072147929,"35","1281","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",27,9.46514897092797e-05,27,9.46866747793276e-05,"36","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis",19,6.66066038694931e-05,18.6,6.52856165501193e-05,"37","214473","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",17,5.95953824095465e-05,16.6,5.8069026502958e-05,"38","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",16,5.60897716795732e-05,20.3,7.12999636791826e-05,"39","417368","1","10","0","0.5","1","0.5","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides",15,5.25841609495998e-05,15.3,5.36796297020344e-05,"41","64104","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",15,5.25841609495998e-05,13.9,4.88167611630014e-05,"40","940190","1","1","1","1","0","0","Melissococcus","plutonius"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",15,5.25841609495998e-05,15,5.26037082107375e-05,"42","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",14,4.90785502196265e-05,15.5,5.43003737680094e-05,"43","29385","1","10","0.333333333333333","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",13,4.55729394896532e-05,13,4.55898804493059e-05,"46","89014","1","2","0.5","1","0.5","0","Blautia","luti"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",13,4.55729394896532e-05,13,4.55898804493059e-05,"44","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",13,4.55729394896532e-05,13,4.55898804493059e-05,"45","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",12,4.20673287596799e-05,12,4.20999094701652e-05,"48","52773","1","1","0","1","1","0","Schaalia","odontolytica"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",12,4.20673287596799e-05,10.7,3.74183809886842e-05,"50","1643","1","8","0.25","0.75","1","0.25","Listeria","innocua"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",12,4.20673287596799e-05,12,4.208296656859e-05,"47","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",12,4.20673287596799e-05,11.4,3.9978588560573e-05,"51","338188","1","3","1","1","1","0","Bacteroides","finegoldii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",12,4.20673287596799e-05,11.9,4.1729067199085e-05,"49","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",11,3.85617180297065e-05,10.9,3.83412480052095e-05,"54","1653776","1","1","1","1","0","0","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",11,3.85617180297065e-05,11.7,4.1047926950913e-05,"55","1640685","1","1","1","1","0","0","Enterococcus","massiliensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus troglodytae",11,3.85617180297065e-05,11,3.85870855705219e-05,"53","1111760","1","1","0","1","1","0","Streptococcus","mutans"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",11,3.85617180297065e-05,11,3.85760526878742e-05,"52","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",10,3.50561072997332e-05,9.6,3.37734315833423e-05,"59","2670334","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",10,3.50561072997332e-05,10.7,3.76515340064536e-05,"56","57732","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gulae",10,3.50561072997332e-05,10,3.50835879780338e-05,"57","111105","1","1","0","1","1","0","Porphyromonas","gingivalis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",10,3.50561072997332e-05,10,3.50793299299299e-05,"58","137658","1","1","1","1","0","0","Pseudomonas","indica"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",9,3.15504965697599e-05,9,3.1570189633451e-05,"61","357276","1","1","1","1","0","0","Phocaeicola","dorei"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas otitidis",9,3.15504965697599e-05,9,3.16578189965695e-05,"60","319939","1","1","1","1","0","0","Metapseudomonas","otitidis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus macyae",8,2.80448858397866e-05,7.3,2.54289261481098e-05,"65","157733","1","13","1","1","1","1","Enterococcus","alkalidiazotrophicus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus carboniphilus",8,2.80448858397866e-05,7.7,2.69288580345149e-05,"63","86663","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",8,2.80448858397866e-05,9.3,3.25658397434189e-05,"62","1641","1","13","0","0.333333333333333","1","0.666666666666667","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",8,2.80448858397866e-05,9.1,3.18124293741998e-05,"66","586733","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",8,2.80448858397866e-05,10.2,3.56189446897172e-05,"67","154621","1","16","0.5","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",8,2.80448858397866e-05,8,2.80553110457267e-05,"68","823","1","1","1","1","0","0","Parabacteroides","distasonis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",8,2.80448858397866e-05,8,2.80553110457267e-05,"64","1336242","1","3","1","1","1","0","Stenotrophomonas","geniculata"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus furfuricola",7,2.45392751098133e-05,6.9,2.41354292947585e-05,"69","1462575","1","3","1","1","1","0","Companilactobacillus","furfuricola"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia ginsengihumi",6,2.10336643798399e-05,6,2.08667064303829e-05,"73","363870","1","2","0","0","1","1","Peribacillus","deserti"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella","Sutcliffiella cohnii",6,2.10336643798399e-05,6.1,2.14451819642626e-05,"70","33932","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",6,2.10336643798399e-05,6,2.1041483284295e-05,"74","515619","1","1","1","1","0","0","Agathobacter","rectalis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",6,2.10336643798399e-05,6,2.1041483284295e-05,"71","871665","1","1","1","1","0","0","Blautia","faecis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",6,2.10336643798399e-05,5.1,1.78881009392323e-05,"72","564","1","11","0.666666666666667","0.666666666666667","1","1","Shigella","coli"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Anaerobacillus","Anaerobacillus alkalilacustris",5,1.75280536498666e-05,4.7,1.65230786545474e-05,"77","393763","1","4","1","1","1","1","Anaerobacillus","Halalkalibacterium halodurans"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidicola",5,1.75280536498666e-05,5.4,1.88861362928291e-05,"75","209389","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",5,1.75280536498666e-05,6.7,2.35355431909738e-05,"76","1352","1","10","1","1","1","0","Enterococcus","faecium"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",5,1.75280536498666e-05,5,1.75345694035792e-05,"78","88431","1","1","1","1","0","0","Dorea","longicatena"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",4,1.40224429198933e-05,4,1.40260761917447e-05,"84","1639","1","5","0","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus termitis",4,1.40224429198933e-05,4.4,1.54445620162236e-05,"82","332950","1","7","0","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",4,1.40224429198933e-05,4.1,1.44207155711388e-05,"86","2005703","1","7","1","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hominis",4,1.40224429198933e-05,3.5,1.23510272756841e-05,"85","1423758","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus pasteurii",4,1.40224429198933e-05,4.6,1.61927870850991e-05,"81","1423790","1","1","1","1","0","0","Lactobacillus","pasteurii"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",4,1.40224429198933e-05,4,1.40285642327127e-05,"80","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",4,1.40224429198933e-05,4,1.40276555228633e-05,"79","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",4,1.40224429198933e-05,4,1.40276555228633e-05,"83","745368","1","1","1","1","0","0","Gemmiger","formicilis"
NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia halophobica",3,1.051683218992e-05,0.6,2.1041483284295e-06,"91","29401","1","1","0","0","1","1","Actinomycetospora","callitridis"
NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia kujensis",3,1.051683218992e-05,0.6,2.1041483284295e-06,"99","1128675","1","1","0","0","1","1","Actinomycetospora","callitridis"
NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia profundimaris",3,1.051683218992e-05,0.6,2.1041483284295e-06,"102","1804989","1","1","0","0","1","1","Actinomycetospora","callitridis"
NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia thailandensis",3,1.051683218992e-05,0.6,2.1041483284295e-06,"101","1701089","1","1","0","0","1","1","Actinomycetospora","callitridis"
NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia yuanmonensis",3,1.051683218992e-05,0.6,2.1041483284295e-06,"97","1095914","1","1","0","0","1","1","Actinomycetospora","callitridis"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",3,1.051683218992e-05,1.5,5.26037082107372e-06,"92","490573","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",3,1.051683218992e-05,1.5,5.26037082107372e-06,"95","363832","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",3,1.051683218992e-05,3.1,1.07563723628687e-05,"100","1494962","1","1","1","1","0","0","Listeria","floridensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",3,1.051683218992e-05,2.7,9.50101075650527e-06,"98","1353","1","3","1","1","1","0","Enterococcus","casseliflavus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",3,1.051683218992e-05,3.1,1.07375711207434e-05,"90","112904","1","11","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",3,1.051683218992e-05,3,1.05226870877501e-05,"88","1302","1","3","0","1","1","0","Streptococcus","cristatus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium chromiireducens",3,1.051683218992e-05,3,1.05212994324404e-05,"96","225345","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Sarcina ventriculi",3,1.051683218992e-05,3,1.05207416419731e-05,"87","1267","1","1","1","1","0","0","Sarcina","ventriculi"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","[Ruminococcus] torques",3,1.051683218992e-05,3,1.05207416421475e-05,"89","33039","1","1","1","1","0","0","Mediterraneibacter","[Ruminococcus] torques"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",3,1.051683218992e-05,3,1.05207416421475e-05,"93","328814","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium carotovorum",3,1.051683218992e-05,3.7,1.28961382580358e-05,"94","554","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium madagascariense",2,7.01122145994664e-06,1.8,6.24166635649755e-06,"118","212765","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",2,7.01122145994664e-06,2,7.07292546812454e-06,"105","1296","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus intermedius",2,7.01122145994664e-06,2.1,7.37618720932338e-06,"106","1285","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",2,7.01122145994664e-06,2.2,7.74738011662861e-06,"103","29384","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",2,7.01122145994664e-06,2.4,8.42581374792503e-06,"112","37734","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum",2,7.01122145994664e-06,1.8,6.47958998342865e-06,"104","44008","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rotai",2,7.01122145994664e-06,2.4,8.58701647991722e-06,"111","118060","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureasiticus",2,7.01122145994664e-06,2.1,7.47865386827228e-06,"109","903984","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus ginsenosidimutans",2,7.01122145994664e-06,2.1,7.42679563168397e-06,"121","1007676","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerostipes","Anaerostipes hadrus",2,7.01122145994664e-06,2,7.01382776143167e-06,"107","649756","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",2,7.01122145994664e-06,2,7.01382776143167e-06,"119","1298596","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Romboutsia","Romboutsia timonensis",2,7.01122145994664e-06,2,7.01382775536735e-06,"129","1776391","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",2,7.01122145994664e-06,2,7.01382776143167e-06,"124","1735","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caecimuris",2,7.01122145994664e-06,2.4,8.33777456607102e-06,"126","1796613","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",2,7.01122145994664e-06,2,7.01382776143167e-06,"110","820","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Terrimonas","Terrimonas arctica",2,7.01122145994664e-06,2,7.01318239165127e-06,"123","1507286","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","Pedobacter nutrimenti",2,7.01122145994664e-06,1,3.50630307405466e-06,"125","1241337","1",NA,NA,NA,NA,NA,NA,NA
