"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus avium",119,0.000156174537513386,112.7,0.000147907398100353,"57","33945","1","16","0.25","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",117,0.000153549755370304,147.5,0.000193591651639531,"58","29378","1","12","1","1","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",109,0.000143050626797976,112.7,0.000147959826821479,"59","154621","1","16","0.5","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus piscifermentans",103,0.000135176280368729,122.9,0.000161258452838136,"60","70258","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",102,0.000133863889297188,105.6,0.000138554634842628,"62","940190","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",102,0.000133863889297188,77.5,0.000101724247068261,"61","1305","1","9","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus fungorum",98,0.000128614325011024,130.9,0.000171881421335955,"63","2039284","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",90,0.000118115196438696,98.1,0.000128811058641331,"64","1640685","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",88,0.000115490414295613,112.5,0.00014762903372393,"65","137658","1","2","0.5","1","1","0","Pseudomonas","aeruginosa"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",87,0.000114178023224072,102.1,0.000134028923572443,"66","622","1","7","0","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus intermedius",76,9.97417214371207e-05,99.9,0.000131176355435844,"67","1285","1","15","0.5","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus",73,9.58045482224975e-05,90.5,0.000118810939166995,"68","47770","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus mobilis",66,8.66178107217101e-05,112,0.000146949886876308,"70","2026190","1","10","1","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",66,8.66178107217101e-05,94.1,0.000123484343786507,"69","150033","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",64,8.3993028578628e-05,72.7,9.54720664962378e-05,"72","155617","1","16","0.5","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",64,8.3993028578628e-05,71.3,9.36493789841075e-05,"71","1335","1","9","1","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",61,8.00558553640048e-05,61,8.00672039482318e-05,"73","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",59,7.74310732209227e-05,59,7.74420497204209e-05,"74","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",57,7.48062910778405e-05,58.4,7.66443734651445e-05,"76","574376","1","11","1","1","1","0","Bacillus","albus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",57,7.48062910778405e-05,57,7.48168967451515e-05,"75","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",54,7.08691178632174e-05,53.9,7.07817701292388e-05,"77","47678","1","2","1","1","1","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",52,6.82443357201352e-05,52,6.82540099230829e-05,"78","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",49,6.4307162505512e-05,61,8.00829255588725e-05,"80","37734","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",49,6.4307162505512e-05,67.6,8.876036902582e-05,"79","33959","1","7","1","1","1","0","Lactobacillus","gasseri"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",46,6.03699892908889e-05,55.1,7.23142989607171e-05,"82","586733","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus xylosus",46,6.03699892908889e-05,48.2,6.32637879472753e-05,"81","1288","1","10","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",43,5.64328160762657e-05,58.8,7.72396539266344e-05,"83","1284","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",41,5.38080339331835e-05,44.1,5.78853790741943e-05,"84","1302","1","11","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",38,4.98708607185604e-05,58.5,7.67909571243104e-05,"85","417368","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",34,4.46212964323961e-05,34,4.46276218727849e-05,"86","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",33,4.33089053608551e-05,33,4.33150447588795e-05,"87","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",33,4.33089053608551e-05,33,4.33302378870777e-05,"88","357276","1","2","1","1","1","0","Phocaeicola","dorei"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis",31,4.06841232177729e-05,34.8,4.56463902598089e-05,"89","1303","1","2","0","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gilvus",30,3.93717321462319e-05,27.9,3.66314294248586e-05,"90","160453","1","12","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus gaemokensis",28,3.67469500031497e-05,31.3,4.11139926423141e-05,"91","574375","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",28,3.67469500031497e-05,28,3.67521591893523e-05,"92","823","1","1","1","1","0","0","Parabacteroides","distasonis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",27,3.54345589316087e-05,27.7,3.63747350944819e-05,"93","1334","1","15","0.25","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pragensis",26,3.41221678600676e-05,29.1,3.82038231938543e-05,"95","1611836","1","6","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",26,3.41221678600676e-05,26,3.41270049615414e-05,"94","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",24,3.14973857169855e-05,20.8,2.73526837401542e-05,"96","413497","1","10","0","0.666666666666667","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pacificus",21,2.75602125023623e-05,21.4,2.80440815127365e-05,"97","2026187","1","10","1","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus malodoratus",20,2.62478214308212e-05,22.3,2.92726538733555e-05,"98","71451","1","12","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus lemanii",19,2.49354303592802e-05,17.1,2.25003412176399e-05,"99","1159752","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",18,2.36230392877391e-05,17.5,2.30037358436305e-05,"103","580165","1","15","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus condimenti",18,2.36230392877391e-05,22.6,2.96217794176918e-05,"100","70255","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus ureilyticus",18,2.36230392877391e-05,15,1.97486609479742e-05,"101","94138","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus canis",18,2.36230392877391e-05,20.4,2.68104580739727e-05,"102","214095","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",17,2.23106482161981e-05,18.3,2.40731317304999e-05,"104","1638","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rivorum",17,2.23106482161981e-05,18,2.36186130594313e-05,"106","762845","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",17,2.23106482161981e-05,17,2.23138109363925e-05,"107","1816689","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri",17,2.23106482161981e-05,14.7,1.93193105709773e-05,"105","545","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",16,2.0998257144657e-05,16.6,2.18454019123785e-05,"108","29379","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis",16,2.0998257144657e-05,23.4,3.06762110590831e-05,"109","150055","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",16,2.0998257144657e-05,16,2.1001233822487e-05,"110","89014","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",15,1.96858660731159e-05,14,1.84347194781331e-05,"111","1641","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pallens",15,1.96858660731159e-05,16.7,2.19346109238218e-05,"112","160454","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides ovatus",15,1.96858660731159e-05,14.9,1.95245352934354e-05,"113","28116","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",14,1.83734750015749e-05,13.8,1.81655028606947e-05,"117","1639","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus termitis",14,1.83734750015749e-05,12.4,1.63151217264956e-05,"115","332950","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus intestinalis",14,1.83734750015749e-05,12,1.57645690564995e-05,"114","151781","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",14,1.83734750015749e-05,14,1.83760795946762e-05,"116","871665","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",14,1.83734750015749e-05,14,1.83760795946762e-05,"118","1735","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus canintestini",13,1.70610839300338e-05,15.6,2.04881540721606e-05,"120","317010","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",13,1.70610839300338e-05,16.2,2.1251028578987e-05,"122","1242999","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",13,1.70610839300338e-05,12.4,1.63127157586542e-05,"119","214856","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter johnsonii",13,1.70610839300338e-05,11.8,1.55017334183103e-05,"121","40214","1",NA,NA,NA,NA,NA,NA,NA
