"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"22",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",60,0.00180012600882062,60.2,0.00180688442350407,"22","29384","1"
"23",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",37,0.00111007770543938,35.3,0.00105846263636768,"23","574376","1"
"24",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",26,0.000780054603822268,25,0.000751230308045308,"24","1354","1"
"25",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",22,0.000660046203234226,32,0.000959215833120925,"25","1282","1"
"26",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",12,0.000360025201764124,13.7,0.000411919864247754,"26","263475","1"
"27",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",10,0.000300021001470103,9,0.000270999389925663,"27","1641","1"
"28",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",8,0.000240016801176082,7.7,0.000229970179526654,"29","940190","1"
"29",NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",8,0.000240016801176082,8,0.00024002400240024,"28","33025","1"
"30",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus diestrammenae",6,0.000180012600882062,6.1,0.000181707150091263,"30","1155073","1"
"31",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",5,0.000150010500735051,5.5,0.000164348467354269,"32","1139996","1"
"32",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",5,0.000150010500735051,5,0.000150129942225451,"31","1492","1"
"33",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",4,0.000120008400588041,5,0.000151046712001246,"33","1643","1"
"34",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",4,0.000120008400588041,4,0.00012035168752261,"35","2005703","1"
"35",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",4,0.000120008400588041,4,0.000120161111448702,"34","413497","1"
"36",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",3,9.00063004410309e-05,3.1,9.16394050883129e-05,"37","1296","1"
"37",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",3,9.00063004410309e-05,3,9.00238817682496e-05,"39","46126","1"
"38",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",3,9.00063004410309e-05,3,9.00903195999081e-05,"38","1334","1"
"39",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",3,9.00063004410309e-05,3,9.000900090009e-05,"36","47678","1"
"40",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",2,6.00042002940206e-05,2,6.00207964384156e-05,"41","1281","1"
"41",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",2,6.00042002940206e-05,2,6.00076555168821e-05,"45","1587","1"
"42",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",2,6.00042002940206e-05,2,6.01026113847838e-05,"42","1302","1"
"43",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus phocae",2,6.00042002940206e-05,2,6.00081119732317e-05,"46","119224","1"
"44",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",2,6.00042002940206e-05,2,6.000600060006e-05,"43","853","1"
"45",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caecimuris",2,6.00042002940206e-05,2,6.000600060006e-05,"47","1796613","1"
"46",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",2,6.00042002940206e-05,2,6.000600060006e-05,"44","204516","1"
"47",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",2,6.00042002940206e-05,2,6.00059192673541e-05,"40","1336242","1"
"48",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",1,3.00021001470103e-05,1,3.00208260444309e-05,"52","52773","1"
"49",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus macyae",1,3.00021001470103e-05,1,3.09234238088011e-05,"57","157733","1"
"50",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",1,3.00021001470103e-05,1.1,3.16066318573598e-05,"63","580165","1"
"51",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",1,3.00021001470103e-05,1.3,3.88260280828003e-05,"68","1653776","1"
"52",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",1,3.00021001470103e-05,1,3.00030729355164e-05,"66","2670334","1"
"53",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",1,3.00021001470103e-05,1,3.00887800118361e-05,"64","1494962","1"
"54",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arenosi",1,3.00021001470103e-05,0.9,2.74190482785258e-05,"62","263476","1"
"55",NA,NA,"Bacillota","Bacilli","Bacillales","Salinicoccaceae","Lacicoccus","Lacicoccus kunmingensis",1,3.00021001470103e-05,1,3.02682042749882e-05,"58","399363","1"
"56",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis",1,3.00021001470103e-05,1,3.00053055127355e-05,"50","214473","1"
"57",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",1,3.00021001470103e-05,1,3.00030330777809e-05,"70","425474","1"
"58",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",1,3.00021001470103e-05,1.4,4.20483101421695e-05,"56","37734","1"
"59",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",1,3.00021001470103e-05,1.1,3.24412827054095e-05,"54","1352","1"
"60",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","Vagococcus entomophilus",1,3.00021001470103e-05,1,3.00035530630997e-05,"65","1160095","1"
"61",NA,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Agathobaculum","Agathobaculum butyriciproducens",1,3.00021001470103e-05,0.5,1.5001500150015e-05,"69","1628085","1"
"62",NA,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus faecihominis",1,3.00021001470103e-05,0.5,1.5001500150015e-05,"67","1712515","1"
"63",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",1,3.00021001470103e-05,1,3.000300030003e-05,"51","40519","1"
"64",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",1,3.00021001470103e-05,1,3.000300030003e-05,"49","449673","1"
"65",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",1,3.00021001470103e-05,1,3.0017591571367e-05,"61","357276","1"
"66",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",1,3.00021001470103e-05,1,3.00028740895981e-05,"53","214856","1"
"67",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",1,3.00021001470103e-05,1,3.000300030003e-05,"59","28117","1"
"68",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",1,3.00021001470103e-05,1,3.000300030003e-05,"60","823","1"
"69",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",1,3.00021001470103e-05,1,3.00028740895981e-05,"55","46503","1"
"70",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",1,3.00021001470103e-05,1,3.00234341555467e-05,"71","1499973","1"
"71",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea ananatis",1,3.00021001470103e-05,1,3.00030473559032e-05,"48","553","1"
