"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri",5639,0.0449986035191318,5661.7,0.0451843416412358,"11","1640","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter pylori",5050,0.0402984479112636,5050,0.0403026288487015,"12","210","1","1","1","1","0","0","Helicobacter","pylori"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis",4859,0.0387742887922435,4826.3,0.0385176310575292,"13","1351","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli",4726,0.0377129633324023,4726,0.0377167882163051,"14","562","1","7","1","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",4668,0.0372501296732235,4709.8,0.0375878771759,"15","888745","1","1","1","1","0","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",3612,0.0288233651198979,3617.9,0.0288734770286541,"16","1596","1","4","1","1","1","0","Lactobacillus","gasseri"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides",3245,0.0258947452419902,3245,0.0258974304828648,"17","1063","1","2","1","1","1","0","Cereibacter","johrii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",2380,0.0189921398076846,2380,0.0189941086744668,"18","837","1","1","1","1","0","0","Porphyromonas","gingivalis"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",845,0.0067430076207956,845.1,0.00674434713224943,"19","1747","1","1","1","1","0","0","Cutibacterium","acnes"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",691,0.00551410445676894,691.5,0.00551868900760904,"20","1313","1","2","1","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",309,0.0024657862187288,309,0.0024660420424255,"21","537011","1","1","1","1","0","0","Segatella","copri"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",169,0.00134860152415912,164.3,0.00131135650833068,"22","29385","1","2","0","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",112,0.000893747755655747,110.3,0.000879982446124413,"23","574376","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",111,0.00088576786498025,107.9,0.00086079800297579,"24","1354","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",54,0.000430914096476878,76.1,0.000607341714425135,"25","1282","1","8","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",32,0.000255356501615928,33.7,0.000268998416126141,"26","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",25,0.000199497266887444,25,0.000199517964597532,"27","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",24,0.000191517376211946,29.4,0.000234374004341632,"28","29384","1","13","1","1","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",24,0.000191517376211946,20.7,0.000165229038329711,"29","940190","1","10","0.333333333333333","0.333333333333333","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",23,0.000183537485536448,20,0.000159993199731291,"30","1641","1","12","0","0.333333333333333","1","0.666666666666667","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus agnetis",22,0.00017555759486095,20,0.000159865192259332,"31","985762","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus haemoperoxidus",22,0.00017555759486095,16.9,0.000134743332589888,"32","155618","1","1","0","0","1","1","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",16,0.000127678250807964,18.8,0.000150432549449501,"33","1139996","1","19","0.75","1","0.75","0","Enterococcus","saccharolyticus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",15,0.000119698360132466,16.8,0.000134391233328353,"34","57732","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",12,9.57586881059729e-05,12.9,0.000103258171085858,"35","1281","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",11,8.77787974304752e-05,11,8.77898537759684e-05,"37","580165","1","1","1","1","0","0","Bacillus","cytotoxicus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",11,8.77787974304752e-05,10.7,8.50988672189059e-05,"36","1296","1","6","1","1","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",10,7.97989067549775e-05,9.9,7.87984218772071e-05,"40","1494962","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",10,7.97989067549775e-05,10,7.98071858390129e-05,"38","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",10,7.97989067549775e-05,6.6,5.27602753705965e-05,"39","564","1","9","1","1","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",8,6.3839125403982e-05,7.6,6.08433056393317e-05,"42","1643","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",8,6.3839125403982e-05,8.9,7.08405111999957e-05,"41","46126","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",8,6.3839125403982e-05,8,6.38457486712103e-05,"43","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",7,5.58592347284842e-05,7,5.58959766835886e-05,"44","1334","1","1","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",7,5.58592347284842e-05,7,5.58650300873091e-05,"45","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus carboniphilus",6,4.78793440529865e-05,5.7,4.55035272768761e-05,"46","86663","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",6,4.78793440529865e-05,6,4.78408345852947e-05,"48","1639","1","1","0","1","1","0","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",6,4.78793440529865e-05,14.2,0.000112946973475701,"49","2005703","1","7","1","1","1","0","Enterococcus","crotali"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",6,4.78793440529865e-05,6,4.78843115034078e-05,"47","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",5,3.98994533774887e-05,5,3.99045068266695e-05,"52","1305","1","2","0","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",5,3.98994533774887e-05,5,3.99035929195065e-05,"50","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",5,3.98994533774887e-05,5,3.99035929195065e-05,"53","820","1","1","1","1","0","0","Bacteroides","uniformis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",5,3.98994533774887e-05,4.7,3.74682836423067e-05,"55","657309","1","4","1","1","1","0","Bacteroides","caecimuris"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",5,3.98994533774887e-05,5,3.99035929195065e-05,"54","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",5,3.98994533774887e-05,5.5,4.41534412800342e-05,"56","1499973","1","7","1","1","1","1","Escherichia","boydii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",5,3.98994533774887e-05,5,3.99216780076169e-05,"51","53412","1","1","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",4,3.1919562701991e-05,6.1,4.85828148551784e-05,"57","1642","1","5","1","1","0.666666666666667","0","Listeria","innocua"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",4,3.1919562701991e-05,4,3.19286539061882e-05,"58","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",4,3.1919562701991e-05,4,3.19228743355754e-05,"60","745368","1","1","1","1","0","0","Gemmiger","formicilis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri",4,3.1919562701991e-05,6,4.81965189562098e-05,"59","545","1","9","1","1","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",3,2.39396720264932e-05,3,2.39458574173169e-05,"64","425474","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",3,2.39396720264932e-05,2.8,2.26298361897155e-05,"63","1352","1","6","0.5","1","1","0","Enterococcus","casseliflavus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",3,2.39396720264932e-05,3,2.39423004507565e-05,"62","1587","1","7","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Tepidibaculum","Tepidibaculum saccharolyticum",3,2.39396720264932e-05,3,2.39421557517039e-05,"65","2164149","1","1","1","1","0","0","Tepidibaculum","saccharolyticum"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",3,2.39396720264932e-05,3,2.39421554716472e-05,"61","1336242","1","3","1","1","1","0","Stenotrophomonas","geniculata"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",2,1.59597813509955e-05,2.1,1.70982482383989e-05,"77","2670334","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus diestrammenae",2,1.59597813509955e-05,2.1,1.68757463518904e-05,"75","1155073","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",2,1.59597813509955e-05,2.8,2.20005667347386e-05,"66","44009","1","12","1","1","1","0.5","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","Vagococcus entomophilus",2,1.59597813509955e-05,2,1.61437005295818e-05,"76","1160095","1","2","1","1","1","1","Cytobacillus","entomophilus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",2,1.59597813509955e-05,2,1.59614371678026e-05,"67","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Anaerotignaceae","Anaerotignum","Anaerotignum faecicola",2,1.59597813509955e-05,2,1.59614371678026e-05,"78","2358141","1","1","1","1","0","0","Anaerotignum","faecicola"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",2,1.59597813509955e-05,2,1.59614371678026e-05,"74","515619","1","1","1","1","0","0","Agathobacter","rectalis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",2,1.59597813509955e-05,2,1.59614371678026e-05,"68","411459","1","1","1","1","0","0","Blautia","obeum"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","[Lactobacillus] rogosae",2,1.59597813509955e-05,2,1.59614371678026e-05,"69","706562","1","1","1","1","0","0","Lachnospira","[Lactobacillus] rogosae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",2,1.59597813509955e-05,2,1.59645239538659e-05,"73","357276","1","1","0","1","1","0","Phocaeicola","vulgatus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus",2,1.59597813509955e-05,2,1.59614371678026e-05,"70","28118","1","1","1","1","0","0","Odoribacter","splanchnicus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",2,1.59597813509955e-05,2,1.59614371678026e-05,"72","823","1","1","1","1","0","0","Parabacteroides","distasonis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",2,1.59597813509955e-05,2,1.59642128427101e-05,"71","137658","1","2","1","1","1","0","Pseudomonas","aeruginosa"
NA,NA,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","Aridibacter famidurans",1,7.97989067549775e-06,0.5,3.99035929195065e-06,"127","1384638","1","2","1","1","1","0","Aridibacter","famidurans"
NA,NA,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","Aridibacter nitratireducens",1,7.97989067549775e-06,0.5,3.99035929195065e-06,"137","1911421","1","2","1","1","1","0","Aridibacter","famidurans"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Asanoa","Asanoa endophytica",1,7.97989067549775e-06,0.1,6.15544541551982e-07,"131","1623397","1","10","1","1","1","1","Asanoa","endophytica"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Asanoa","Asanoa iriomotensis",1,7.97989067549775e-06,0.1,6.15544541551982e-07,"86","234613","1","10","1","1","1","1","Asanoa","endophytica"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Asanoa","Asanoa siamensis",1,7.97989067549775e-06,0.1,6.15544541551982e-07,"88","926357","1","10","1","1","1","1","Asanoa","endophytica"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans flavus",1,7.97989067549775e-06,0.1,6.15544541551982e-07,"114","1076124","1","10","1","1","1","1","Asanoa","endophytica"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans houttuyneae",1,7.97989067549775e-06,0.1,6.15544541551982e-07,"116","1076126","1","10","1","1","1","1","Asanoa","endophytica"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans kaempferiae",1,7.97989067549775e-06,0.1,6.15544541551982e-07,"130","1620943","1","10","1","1","1","1","Asanoa","endophytica"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans rumicis",1,7.97989067549775e-06,0.1,6.15544541551982e-07,"115","1076125","1","10","1","1","1","1","Asanoa","endophytica"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Phytohabitans","Phytohabitans suffuscus",1,7.97989067549775e-06,0.1,6.15544541551982e-07,"108","624315","1","10","1","1","1","1","Asanoa","endophytica"
NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium tuberculostearicum",1,7.97989067549775e-06,1,7.97992461713127e-06,"82","38304","1","1","1","1","0","0","Corynebacterium","tuberculostearicum"
NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium madagascariense",1,7.97989067549775e-06,0.1,1.16349632896592e-06,"107","212765","1","1","1","1","0","0","Mycolicibacterium","madagascariense"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides lentus",1,7.97989067549775e-06,1,7.98071858390129e-06,"93","338077","1","1","1","1","0","0","Nocardioides","lentus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Anaerobacillus","Anaerobacillus arseniciselenatis",1,7.97989067549775e-06,1,8.0585800359016e-06,"113","85682","1","1","0","0","1","1","Alkalihalobacillus","macyae"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",1,7.97989067549775e-06,1.1,8.67311743216802e-06,"134","1653776","1","1","1","1","0","0","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidicola",1,7.97989067549775e-06,1.1,8.80553927957084e-06,"91","209389","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",1,7.97989067549775e-06,1,8.32916070713081e-06,"83","1638","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",1,7.97989067549775e-06,1.1,8.49361044272955e-06,"105","529731","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus stepanovicii",1,7.97989067549775e-06,1,8.10888179613848e-06,"110","643214","1","1","1","1","0","0","Mammaliicoccus","stepanovicii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Salinicoccus sediminis",1,7.97989067549775e-06,1,7.98009060242354e-06,"128","1432562","1","1","1","1","0","0","Salinicoccus","sediminis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",1,7.97989067549775e-06,1.2,9.24952491221405e-06,"84","29379","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",1,7.97989067549775e-06,1,8.24312444054131e-06,"109","586733","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",1,7.97989067549775e-06,1.2,9.71106820833457e-06,"121","1353","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",1,7.97989067549775e-06,1.1,8.5127496361478e-06,"136","1640685","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",1,7.97989067549775e-06,1,8.25475437020431e-06,"123","1242999","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus quebecensis",1,7.97989067549775e-06,1.1,8.95114920385108e-06,"90","903983","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",1,7.97989067549775e-06,1.2,9.45351124863697e-06,"97","417368","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus phocae",1,7.97989067549775e-06,1,7.98076010615931e-06,"112","119224","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus troglodytae",1,7.97989067549775e-06,1,7.98193960956563e-06,"120","1111760","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum",1,7.97989067549775e-06,1,7.98138957894444e-06,"104","29367","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Sarcina ventriculi",1,7.97989067549775e-06,1,7.9805222362945e-06,"79","1267","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ramulus",1,7.97989067549775e-06,1,7.98071858390129e-06,"126","1256908","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum",1,7.97989067549775e-06,1,7.98071858390129e-06,"124","39496","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii",1,7.97989067549775e-06,1,7.98071858390129e-06,"125","39488","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",1,7.97989067549775e-06,1,7.98071858390129e-06,"99","871665","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",1,7.97989067549775e-06,1,7.98071858390129e-06,"106","88431","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira eligens",1,7.97989067549775e-06,1,7.98071858390129e-06,"117","515620","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",1,7.97989067549775e-06,1.3,1.04160076065553e-05,"111","338188","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",1,7.97989067549775e-06,1,7.98071858390129e-06,"81","449673","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter","Coprobacter fastidiosus",1,7.97989067549775e-06,1,7.98071858390129e-06,"118","1349822","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gulae",1,7.97989067549775e-06,1,7.98227380186109e-06,"101","111105","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",1,7.97989067549775e-06,1,7.98071858390129e-06,"100","454154","1",NA,NA,NA,NA,NA,NA,NA
