"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",14,0.000420546710723941,13.1,0.000392282090778272,"40","1305","1","9","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",13,0.000390507659957945,13.5,0.000404311020510766,"41","940190","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",12,0.00036046860919195,13.8,0.000413406708629199,"42","53345","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus albus",10,0.000300390507659958,10.5,0.000314646870198801,"46","2026189","1","10","1","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",10,0.000300390507659958,10,0.000301265018535226,"44","1642","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",10,0.000300390507659958,9.7,0.000292870343032092,"43","1296","1","13","0.666666666666667","0.666666666666667","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus petrasii",10,0.000300390507659958,11,0.000329012772668714,"45","1276936","1","6","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella boydii",9,0.000270351456893962,8.6,0.000259706797516888,"47","621","1","7","1","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",8,0.000240312406127966,7.8,0.000234638534422652,"50","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",8,0.000240312406127966,8,0.000240341284624166,"48","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii",8,0.000240312406127966,7.7,0.000231934273556728,"49","40215","1","11","0","1","1","0","Acinetobacter","chinensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",7,0.000210273355361971,7,0.000209288518250337,"51","1641","1","14","0.333333333333333","0.333333333333333","1","0.666666666666667","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",7,0.000210273355361971,7.3,0.000218863021878965,"52","1587","1","8","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus alactolyticus",7,0.000210273355361971,6.9,0.000207277887256335,"53","29389","1","9","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",5,0.000150195253829979,4.8,0.00014379284372688,"54","29384","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",5,0.000150195253829979,5.2,0.000155829303042616,"57","150033","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",5,0.000150195253829979,5.2,0.000156911413181925,"56","1139996","1","12","0","1","1","0.333333333333333","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus",5,0.000150195253829979,6.2,0.000186969188361841,"55","47770","1","9","1","1","1","0.5","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus fungorum",4,0.000120156203063983,6.1,0.000182828636018035,"62","2039284","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",4,0.000120156203063983,3.6,0.000107906996907036,"58","1281","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus succinus",4,0.000120156203063983,4.2,0.000124684939690583,"59","224030","1","1","0","1","1","0","Staphylococcus","pseudolugdunensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus xylosus",4,0.000120156203063983,4.9,0.000147814538394855,"60","1288","1","7","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",4,0.000120156203063983,3.1,9.31126281117131e-05,"61","154621","1","7","1","1","1","0","Enterococcus","crotali"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas jinjuensis",4,0.000120156203063983,3.7,0.000111495390095692,"63","198616","1","7","1","1","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",3,9.01171522979874e-05,3.8,0.000115280705624887,"66","1638","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",3,9.01171522979874e-05,3,9.01948592122096e-05,"65","1334","1","1","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus urinalis",3,9.01171522979874e-05,2.4,7.06099006776882e-05,"68","149016","1","9","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",3,9.01171522979874e-05,3,9.01279817340624e-05,"64","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter muytjensii",3,9.01171522979874e-05,2.7,8.1971740164104e-05,"67","413501","1","9","0","1","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter vivianii",3,9.01171522979874e-05,2.8,8.5543303317693e-05,"69","1776742","1","10","1","1","1","0","Acinetobacter","chinensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",2,6.00781015319916e-05,2,6.02889163859281e-05,"71","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",2,6.00781015319916e-05,2.1,6.30875334591546e-05,"70","29378","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",2,6.00781015319916e-05,1.8,5.3357796460264e-05,"73","46126","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis",2,6.00781015319916e-05,2.3,7.00807907277867e-05,"74","1290","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus diestrammenae",2,6.00781015319916e-05,2,6.00646851294414e-05,"84","1155073","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rivorum",2,6.00781015319916e-05,2.7,8.03730297525568e-05,"82","762845","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ureilyticus",2,6.00781015319916e-05,3,8.8926905761078e-05,"77","1131292","1","7","0","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus taiwanensis",2,6.00781015319916e-05,2.2,6.51473892640313e-05,"80","508451","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus phocae",2,6.00781015319916e-05,2,6.00872950260413e-05,"81","119224","1","1","1","1","0","0","Streptococcus","phocae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum",2,6.00781015319916e-05,2.2,6.73193287216499e-05,"79","29367","1","4","1","1","1","0","Clostridium","beijerinckii"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",2,6.00781015319916e-05,2,6.00853211560416e-05,"72","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",2,6.00781015319916e-05,2,6.00853211560416e-05,"75","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea cypripedii",2,6.00781015319916e-05,2,6.15257106422324e-05,"83","55209","1","1","0","0","1","1","Cronobacter","muytjensii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas pavanii",2,6.00781015319916e-05,2,6.00853182134749e-05,"76","487698","1","3","1","1","1","0","Stenotrophomonas","geniculata"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter tandoii",2,6.00781015319916e-05,2.4,7.30795223776003e-05,"78","202954","1","10","0","1","1","0","Acinetobacter","chinensis"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",1,3.00390507659958e-05,1,3.00596970226259e-05,"90","52773","1","1","0","1","1","0","Schaalia","odontolytica"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",1,3.00390507659958e-05,1,3.00756694609685e-05,"114","580165","1","3","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus gaemokensis",1,3.00390507659958e-05,1.2,3.56071752533827e-05,"106","574375","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",1,3.00390507659958e-05,1,3.11855173696422e-05,"118","1653776","1","6","1","1","1","1","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",1,3.00390507659958e-05,1,3.00426605780208e-05,"116","1494962","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",1,3.00390507659958e-05,1,2.90148677455872e-05,"105","1639","1","5","0","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus koreensis",1,3.00390507659958e-05,1,3.00426696659336e-05,"92","112331","1","6","0","0","1","1","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus fleurettii",1,3.00390507659958e-05,1.1,3.25651193127667e-05,"112","150056","1","6","1","1","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Salinicoccus salitudinis",1,3.00390507659958e-05,1.1,3.16779646186534e-05,"100","465561","1","3","1","1","1","1","Aliicoccus","kunmingensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus haemolyticus",1,3.00390507659958e-05,1.8,5.3878987694689e-05,"91","1283","1","7","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus massiliensis",1,3.00390507659958e-05,1.2,3.66021737844837e-05,"107","1189613","1","1","1","1","0","0","Staphylococcus","massiliensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis",1,3.00390507659958e-05,1,3.0664603140251e-05,"88","214473","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",1,3.00390507659958e-05,1.5,4.39856375051187e-05,"115","1353","1","3","1","1","1","0","Enterococcus","casseliflavus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus lactis",1,3.00390507659958e-05,1.1,3.16613455623469e-05,"104","357441","1","1","0","1","1","0","Enterococcus","massiliensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",1,3.00390507659958e-05,1.2,3.55686488068529e-05,"86","53346","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",1,3.00390507659958e-05,1.5,4.60457302297694e-05,"95","1335","1","9","1","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus iniae",1,3.00390507659958e-05,2.2,6.50733598347998e-05,"98","1346","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis",1,3.00390507659958e-05,1,3.00437407897913e-05,"111","655813","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Agathobaculum","Agathobaculum butyriciproducens",1,3.00390507659958e-05,0.5,1.50213302890104e-05,"119","1628085","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus faecihominis",1,3.00390507659958e-05,0.5,1.50213302890104e-05,"117","1712515","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",1,3.00390507659958e-05,1,3.00426605780208e-05,"89","40519","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecichinchillae",1,3.00390507659958e-05,0.3,1.00142201926736e-05,"113","1236513","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecis",1,3.00390507659958e-05,0.3,1.00142201926736e-05,"102","1077285","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides koreensis",1,3.00390507659958e-05,0.5,1.49580566890371e-05,"121","1912896","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides kribbi",1,3.00390507659958e-05,0.5,1.49580566890371e-05,"122","1912894","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",1,3.00390507659958e-05,1,3.00426605780208e-05,"87","449673","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides thetaiotaomicron",1,3.00390507659958e-05,0.3,1.00142201926736e-05,"101","818","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",1,3.00390507659958e-05,1,3.00598591241343e-05,"110","357276","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",1,3.00390507659958e-05,1,3.00425342007542e-05,"93","214856","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",1,3.00390507659958e-05,1,3.00426605780208e-05,"103","28117","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",1,3.00390507659958e-05,1,3.00426605780208e-05,"109","823","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",1,3.00390507659958e-05,1,3.00425342007542e-05,"96","46503","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter alkalitolerans",1,3.00390507659958e-05,1,2.92196232974451e-05,"123","1608950","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter condimenti",1,3.00390507659958e-05,1,3.0043461800061e-05,"108","1073999","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter universalis",1,3.00390507659958e-05,1.3,4.00239377477026e-05,"99","535744","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",1,3.00390507659958e-05,1.2,3.66063401602674e-05,"120","1499973","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",1,3.00390507659958e-05,1.2,3.66301549829401e-05,"85","623","1",NA,NA,NA,NA,NA,NA,NA
