"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"106",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus frumenti",6,8.47059222145516e-06,1.2,1.69463714000281e-06,"102","104955","1"
"107",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus oris",6,8.47059222145516e-06,1.2,1.69463714000281e-06,"100","1632","1"
"108",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus panis",6,8.47059222145516e-06,1.2,1.69463714000281e-06,"101","47493","1"
"109",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Tepidibaculum","Tepidibaculum saccharolyticum",6,8.47059222145516e-06,6,8.47318800874431e-06,"111","2164149","1"
"110",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","[Lactobacillus] rogosae",6,8.47059222145516e-06,6,8.47318800874431e-06,"108","706562","1"
"111",NA,NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger",6,8.47059222145516e-06,6,8.47318800874431e-06,"106","901","1"
"112",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Phycicoccus","Phycicoccus elongatus",5,7.05882685121264e-06,2.4,3.36630671368475e-06,"113","1193181","1"
"113",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Lawsonellaceae","Lawsonella","Lawsonella clevelandensis",5,7.05882685121264e-06,5,7.06099000728692e-06,"120","1528099","1"
"114",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides islandensis",5,7.05882685121264e-06,4.7,6.67224287756422e-06,"116","433663","1"
"115",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",5,7.05882685121264e-06,5.7,8.00936050617477e-06,"112","29384","1"
"116",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus plantarum",5,7.05882685121264e-06,5.6,7.84932261088259e-06,"121","1077675","1"
"117",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Bombilactobacillus","Bombilactobacillus bombi",5,7.05882685121264e-06,5.5,7.7979033039396e-06,"122","1303590","1"
"118",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharobutylicum",5,7.05882685121264e-06,5,7.06136209974958e-06,"114","169679","1"
"119",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",5,7.05882685121264e-06,5.4,7.57394802597595e-06,"119","338188","1"
"120",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",5,7.05882685121264e-06,4.1,5.85696380076086e-06,"115","657309","1"
"121",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",5,7.05882685121264e-06,5,7.06099000728692e-06,"117","454154","1"
"122",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium carotovorum",5,7.05882685121264e-06,5.1,7.17418323420232e-06,"118","554","1"
"123",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces avermitilis",4,5.64706148097011e-06,1.3,1.88293066860448e-06,"134","33903","1"
"124",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces canus",4,5.64706148097011e-06,1.3,1.88293066860448e-06,"132","58343","1"
"125",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces pseudovenezuelae",4,5.64706148097011e-06,1.3,1.88293066860448e-06,"131","67350","1"
"126",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter cryoconiti",4,5.64706148097011e-06,0.4,6.27269165756852e-07,"137","748907","1"
"127",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter globiformis",4,5.64706148097011e-06,0.4,6.27269165756852e-07,"124","1665","1"
"128",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter oryzae",4,5.64706148097011e-06,0.4,6.27269165756852e-07,"133","409290","1"
"129",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter pascens",4,5.64706148097011e-06,0.4,6.27269165756852e-07,"125","1677","1"
"130",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter psychrochitiniphilus",4,5.64706148097011e-06,0.4,6.27269165756852e-07,"135","291045","1"
"131",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Paeniglutamicibacter","Paeniglutamicibacter cryotolerans",4,5.64706148097011e-06,0.4,6.27269165756852e-07,"143","670079","1"
"132",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter equi",4,5.64706148097011e-06,0.4,6.27269165756852e-07,"139","728066","1"
"133",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter phenanthrenivorans",4,5.64706148097011e-06,0.4,6.27269165756852e-07,"146","930171","1"
"134",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter siccitolerans",4,5.64706148097011e-06,0.4,6.27269165756852e-07,"138","861266","1"
"135",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium tuberculostearicum",4,5.64706148097011e-06,4,5.64879200582954e-06,"127","38304","1"
"136",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia acaciae",4,5.64706148097011e-06,2,2.82439600291477e-06,"141","1123023","1"
"137",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia hispaniensis",4,5.64706148097011e-06,2,2.82439600291477e-06,"144","904933","1"
"138",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus ectoiniformans",4,5.64706148097011e-06,3.8,5.37890294884622e-06,"148","1494429","1"
"139",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus alkaliphilus",4,5.64706148097011e-06,4.3,6.13417588250393e-06,"149","1450019","1"
"140",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus yapensis",4,5.64706148097011e-06,4,5.65079948598302e-06,"154","2304605","1"
"141",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella","Sutcliffiella cohnii",4,5.64706148097011e-06,6.1,8.55792900503416e-06,"123","33932","1"
