"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"70",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea dispersa",3,1.85593031600307e-05,3.8,2.3396742343015e-05,"67","59814","1"
"71",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",3,1.85593031600307e-05,3,1.85737202573052e-05,"62","53412","1"
"72",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces libani",2,1.23728687733538e-05,2,1.23795316823165e-05,"75","68043","1"
"73",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces humatus",2,1.23728687733538e-05,0.7,4.12537529330435e-06,"77","279573","1"
"74",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces iriomotensis",2,1.23728687733538e-05,0.7,4.12537529330435e-06,"84","717856","1"
"75",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Agromyces","Agromyces neolithicus",2,1.23728687733538e-05,0.7,4.12537529330435e-06,"74","269420","1"
"76",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes friuliensis",2,1.23728687733538e-05,0.3,1.87941062121756e-06,"76","196914","1"
"77",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus","Salinicoccus salitudinis",2,1.23728687733538e-05,2.9,1.79427501218765e-05,"80","465561","1"
"78",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",2,1.23728687733538e-05,2,1.23795399206347e-05,"90","425474","1"
"79",NA,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Agathobaculum","Agathobaculum desmolans",2,1.23728687733538e-05,2,1.23795316823165e-05,"88","39484","1"
"80",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii",2,1.23728687733538e-05,2,1.23795316823165e-05,"89","39488","1"
"81",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecicola",2,1.23728687733538e-05,2,1.23795316823165e-05,"91","2509240","1"
"82",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",2,1.23728687733538e-05,2,1.23795316823165e-05,"81","871665","1"
"83",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia obeum",2,1.23728687733538e-05,2,1.23795316823165e-05,"78","411459","1"
"84",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",2,1.23728687733538e-05,2,1.23795285821155e-05,"79","1121115","1"
"85",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecichinchillae",2,1.23728687733538e-05,1.1,7.03093278909598e-06,"87","1236513","1"
"86",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides faecis",2,1.23728687733538e-05,1.1,7.03093278909598e-06,"82","1077285","1"
"87",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",2,1.23728687733538e-05,2,1.23795316823165e-05,"83","487174","1"
"88",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Curvibacter fontanus",2,1.23728687733538e-05,0.7,4.48361147251716e-06,"85","247486","1"
"89",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Arenimonas","Arenimonas daechungensis",2,1.23728687733538e-05,2,1.2379468798806e-05,"86","1052258","1"
"90",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",2,1.23728687733538e-05,2,1.23794827667725e-05,"73","1336242","1"
"91",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii",2,1.23728687733538e-05,2,1.23810940743948e-05,"72","40215","1"
"92",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces achromogenes",1,6.1864343866769e-06,0,2.94750754340868e-07,"159","67255","1"
"93",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces alboniger",1,6.1864343866769e-06,0,2.94750754340868e-07,"147","132473","1"
"94",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces antibioticus",1,6.1864343866769e-06,0,2.94750754340868e-07,"179","1890","1"
"95",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces aurantiacus",1,6.1864343866769e-06,0,2.94750754340868e-07,"157","47760","1"
"96",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces bobili",1,6.1864343866769e-06,0,2.94750754340868e-07,"150","67280","1"
"97",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces caeruleatus",1,6.1864343866769e-06,0,2.94750754340868e-07,"171","661399","1"
"98",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces cellostaticus",1,6.1864343866769e-06,0,2.94750754340868e-07,"148","67285","1"
"99",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces chrestomyceticus",1,6.1864343866769e-06,0,2.94750754340868e-07,"182","68185","1"
"100",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces cinnabarigriseus",1,6.1864343866769e-06,0,2.94750754340868e-07,"232","319633","1"
"101",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces corchorusii",1,6.1864343866769e-06,0,2.94750754340868e-07,"137","1903","1"
"102",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces galbus",1,6.1864343866769e-06,0,2.94750754340868e-07,"149","33898","1"
"103",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces galilaeus",1,6.1864343866769e-06,0,2.94750754340868e-07,"123","33899","1"
"104",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces griseochromogenes",1,6.1864343866769e-06,0,2.94750754340868e-07,"131","68214","1"
"105",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces griseoruber",1,6.1864343866769e-06,0,2.94750754340868e-07,"181","1943","1"
"106",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces lutosisoli",1,6.1864343866769e-06,0,2.94750754340868e-07,"227","2665721","1"
"107",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces mirabilis",1,6.1864343866769e-06,0,2.94750754340868e-07,"139","68239","1"
"108",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces monashensis",1,6.1864343866769e-06,0,2.94750754340868e-07,"206","1678012","1"
"109",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces olivaceoviridis",1,6.1864343866769e-06,0,2.94750754340868e-07,"138","1921","1"
"110",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces olivochromogenes",1,6.1864343866769e-06,0,2.94750754340868e-07,"107","1963","1"
"111",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces pseudovenezuelae",1,6.1864343866769e-06,0,2.94750754340868e-07,"132","67350","1"
"112",NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces regensis",1,6.1864343866769e-06,0,2.94750754340868e-07,"140","68263","1"
"113",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium ammoniilyticum",1,6.1864343866769e-06,0.1,4.91514726545339e-07,"190","1046555","1"
"114",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium casei",1,6.1864343866769e-06,0.1,4.91514726545339e-07,"126","33889","1"
"115",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium celere",1,6.1864343866769e-06,0.1,4.91514726545339e-07,"135","225845","1"
"116",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium epidermidis",1,6.1864343866769e-06,0.1,4.91514726545339e-07,"105","1698","1"
"117",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium iodinum",1,6.1864343866769e-06,0.1,4.91514726545339e-07,"96","31943","1"
"118",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium picturae",1,6.1864343866769e-06,0.1,4.91514726545339e-07,"183","260553","1"
"119",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium sanguinis",1,6.1864343866769e-06,0.1,4.91514726545339e-07,"169","232444","1"
"120",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Brevibacteriaceae","Brevibacterium","Brevibacterium sediminis",1,6.1864343866769e-06,0.1,4.91514726545339e-07,"214","1857024","1"
"121",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas aerilata",1,6.1864343866769e-06,0.2,1.43034080645493e-06,"165","515326","1"
"122",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas humilata",1,6.1864343866769e-06,0.2,1.43034080645493e-06,"95","144055","1"
"123",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas soli",1,6.1864343866769e-06,0.2,1.43034080645493e-06,"191","931535","1"
"124",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas terrae",1,6.1864343866769e-06,0.2,1.43034080645493e-06,"109","311234","1"
"125",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter halodurans",1,6.1864343866769e-06,0.2,1.54744146028956e-06,"168","516699","1"
"126",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter rhombi",1,6.1864343866769e-06,0.2,1.54744146028956e-06,"100","71253","1"
"127",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter silviterrae",1,6.1864343866769e-06,0.2,1.54744146028956e-06,"224","2026658","1"
"128",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter stackebrandtii",1,6.1864343866769e-06,0.2,1.54744146028956e-06,"186","272161","1"
"129",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora aurantiaca",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"98","47850","1"
"130",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora carbonacea",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"106","47853","1"
"131",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora coxensis",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"177","356852","1"
"132",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora fulva",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"212","624383","1"
"133",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora haikouensis",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"175","686309","1"
"134",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora halophytica",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"97","47864","1"
"135",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora krabiensis",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"185","307121","1"
"136",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora mangrovi",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"197","1182597","1"
"137",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora oryzae",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"208","1530046","1"
"138",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora purpureochromogenes",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"121","47872","1"
"139",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora sediminis",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"204","1429073","1"
"140",NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Micromonospora","Micromonospora wenchangensis",1,6.1864343866769e-06,0.1,3.12939513902007e-07,"194","1185415","1"
"141",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium brumae",1,6.1864343866769e-06,0.1,4.55291366286623e-07,"108","85968","1"
"142",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium malmesburyense",1,6.1864343866769e-06,0.1,4.55291366286623e-07,"215","1566886","1"
