"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"18",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",8075,0.0227052257166557,8072.4,0.0227022487308084,"18","1596","1"
"19",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus capitis",7621,0.0214286718497378,9831.1,0.0276482241431656,"19","29388","1"
"20",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis",6599,0.0185550197528434,6408.1,0.0180215760964113,"20","1351","1"
"21",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",6499,0.0182738404870025,5639.9,0.0158612205318544,"21","1282","1"
"22",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",3776,0.0106173290781538,3463.6,0.00974085257129815,"22","1354","1"
"23",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",2660,0.00747936847136892,2505.8,0.00704701964155901,"23","1281","1"
"24",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",2290,0.00643900518775745,2479.1,0.00697205500127445,"24","564","1"
"25",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus anthracis",2217,0.00623374432369357,1850.2,0.00520341993751992,"25","1392","1"
"26",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium saccharoperbutylacetonicum",2160,0.00607347214216424,2245.9,0.00631605468999033,"26","36745","1"
"27",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",2152,0.00605097780089696,2431.3,0.00683763886448765,"27","1643","1"
"28",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",1949,0.00548018389123986,2027.8,0.0057028748822626,"28","1139996","1"
"29",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",1669,0.00469288194688524,1669.3,0.0046946971923935,"29","1313","1"
"30",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saccharolyticus",1502,0.00422331257293087,1162.7,0.00326985743114483,"30","33028","1"
"31",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus thuringiensis",1105,0.00310703088754235,1761.6,0.0049541498563663,"31","1428","1"
"32",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",989,0.00278086293916687,1116.8,0.00314085937454035,"32","44009","1"
"33",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pasteuri",954,0.00268245019612254,1091.6,0.00306998230509182,"33","45972","1"
"34",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",792,0.00222693978546022,792,0.00222735290854103,"34","1747","1"
"35",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",686,0.00192888976366883,899.4,0.00252930571045755,"35","1352","1"
"36",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus acidophilus",669,0.00188108928847587,599.5,0.0016858434987542,"36","1579","1"
"37",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus caprae",596,0.00167582842441198,998.9,0.0028093073174688,"37","29380","1"
"38",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus equinus",529,0.00148743831629856,379.2,0.00106636742126202,"38","1335","1"
"39",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides",371,0.00104317507626988,415.2,0.00116758602645659,"39","64104","1"
"40",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus petrasii",362,0.00101786894234419,587,0.00165095485588576,"40","1276936","1"
"41",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",321,0.000902585443349407,301.7,0.000848368032540685,"41","53345","1"
"42",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",304,0.000854784968156448,304,0.000854943627154585,"42","537011","1"
"43",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis",277,0.000778866566379395,299.4,0.00084195764393306,"43","150055","1"
"44",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",274,0.000770431188404167,250,0.000702986318692657,"44","33959","1"
"45",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus mundtii",232,0.000652335896750974,281.3,0.000791133925773486,"45","53346","1"
"46",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis",216,0.000607347214216424,222.3,0.000625264504727631,"46","1290","1"
"47",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus crispatus",211,0.000593288250924377,264.2,0.00074287888291739,"47","47770","1"
"48",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus sanguinis",144,0.000404898142810949,255.4,0.000718258021697528,"48","1305","1"
"49",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",136,0.000382403801543674,125.8,0.000353921609195783,"49","53412","1"
"50",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",134,0.000376780216226855,122.9,0.000345603004541894,"50","1642","1"
"51",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus piscifermentans",134,0.000376780216226855,170.5,0.000479555690412359,"51","70258","1"
"52",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",129,0.000362721252934809,131.9,0.000370860671875802,"52","150033","1"
"53",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella sonnei",125,0.000351474082301171,103.4,0.000290704470007011,"53","624","1"
"54",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paramycoides",121,0.000340226911667534,90.6,0.000254748194954574,"54","2026194","1"
"55",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus avium",116,0.000326167948375487,116,0.000326228732217941,"55","33945","1"
"56",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus ultunensis",102,0.000286802851157756,83,0.000233518832872324,"56","227945","1"
"57",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",98,0.000275555680524118,90.8,0.000255457542663673,"57","29385","1"
"58",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus luti",80,0.00022494341267275,72.6,0.00020405795413501,"58","2026191","1"
"59",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium puniceum",74,0.000208072656722293,71.6,0.000201473810818979,"59","29367","1"
"60",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",71,0.000199637278747065,72.5,0.000204002360616406,"60","46126","1"
"61",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii",70,0.000196825486088656,61.7,0.000173402699467785,"61","28141","1"
"62",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus kalixensis",66,0.000185578315455018,77.7,0.000218548787804996,"62","227944","1"
"63",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus iniae",66,0.000185578315455018,68.4,0.000192338228002913,"63","1346","1"
"64",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus casseliflavus",65,0.000182766522796609,68,0.00019117087157621,"65","37734","1"
"65",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus villorum",65,0.000182766522796609,68.3,0.000192045713026721,"64","112904","1"
"66",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus condimenti",56,0.000157460388870925,69.4,0.000195314870519403,"66","70255","1"
"67",NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",54,0.000151836803554106,54,0.000151864986402459,"67","33025","1"
"68",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus nitratireducens",49,0.000137777840262059,70.3,0.000197809603807282,"68","2026193","1"
"69",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",47,0.00013215425494524,55.9,0.000157179481053777,"69","137658","1"
"70",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",45,0.000126530669628422,64.5,0.000181446132415852,"70","1353","1"
"71",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",42,0.000118095291653193,45,0.000126452386552829,"71","29382","1"
"72",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus amylovorus",42,0.000118095291653193,71.4,0.000200907374764355,"72","1423723","1"
"73",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria ivanovii",41,0.000115283498994784,55.1,0.000154933192846826,"73","1638","1"
"74",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus haemolyticus",40,0.000112471706336375,41.6,0.000116888423881108,"74","1283","1"
"75",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gilvus",40,0.000112471706336375,47.4,0.000133253454608296,"75","160453","1"
"76",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus albus",38,0.000106848121019556,58.2,0.000163673196091693,"78","2026189","1"
"77",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus helveticus",38,0.000106848121019556,49.3,0.000138556292879173,"77","1587","1"
"78",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella flexneri",38,0.000106848121019556,55.3,0.0001554003719073,"76","623","1"
"79",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",32,8.99773650690998e-05,34.6,9.71803207115832e-05,"79","1302","1"
"80",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",32,8.99773650690998e-05,32,9.00388886669391e-05,"80","357276","1"
"81",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter koseri",31,8.71655724106904e-05,30.8,8.64978891485312e-05,"81","545","1"
"82",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",30,8.43537797522811e-05,38.1,0.000107143478133433,"83","586733","1"
"83",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis",30,8.43537797522811e-05,29.9,8.40376848269409e-05,"82","1303","1"
"84",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",29,8.15419870938717e-05,30.1,8.45538409711772e-05,"84","1334","1"
"85",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus malodoratus",26,7.31066091186436e-05,25.5,7.18226323982955e-05,"85","71451","1"
"86",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",23,6.46712311434155e-05,22.1,6.21540260165382e-05,"86","29378","1"
"87",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus lactis",22,6.18594384850061e-05,23.2,6.51990224817909e-05,"87","357441","1"
"88",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",21,5.90476458265967e-05,22.5,6.31393099909149e-05,"88","1641","1"
"89",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",21,5.90476458265967e-05,21.1,5.93445694830159e-05,"91","1639","1"
"90",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter muytjensii",21,5.90476458265967e-05,22.4,6.29288947191718e-05,"89","413501","1"
"91",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter tandoii",21,5.90476458265967e-05,16,4.50060889216118e-05,"90","202954","1"
"92",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus proteolyticus",19,5.3424060509778e-05,23.5,6.61295877777835e-05,"93","2026192","1"
"93",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Aquipseudomonas","Aquipseudomonas alcaligenes",19,5.3424060509778e-05,17.4,4.88629830152507e-05,"92","43263","1"
"94",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",18,5.06122678513686e-05,18,5.06249823995116e-05,"94","52773","1"
"95",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saigonensis",18,5.06122678513686e-05,19.5,5.48359286381163e-05,"96","1805431","1"
"96",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium chromiireducens",18,5.06122678513686e-05,22.8,6.42317056219367e-05,"95","225345","1"
"97",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",17,4.78004751929593e-05,21.5,6.04001818655942e-05,"97","413497","1"
"98",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus rodentium",16,4.49886825345499e-05,15.7,4.40253749457529e-05,"98","947835","1"
"99",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus urinalis",16,4.49886825345499e-05,25.2,7.07443858653213e-05,"99","149016","1"
"100",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria marthii",15,4.21768898761405e-05,15.8,4.45091016268558e-05,"105","529731","1"
"101",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus lugdunensis",15,4.21768898761405e-05,21.7,6.09789639162484e-05,"100","28035","1"
"102",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",15,4.21768898761405e-05,17.6,4.96322866232866e-05,"104","417368","1"
"103",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus delbrueckii",15,4.21768898761405e-05,14.1,3.96195809864693e-05,"101","1584","1"
"104",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",15,4.21768898761405e-05,15,4.21847184451275e-05,"103","46503","1"
"105",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudescherichia","Pseudescherichia vulneris",15,4.21768898761405e-05,19.3,5.43040363484249e-05,"102","566","1"
"106",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",14,3.93650972177312e-05,17,4.79106126533352e-05,"106","29384","1"
"107",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rivorum",14,3.93650972177312e-05,14.4,4.04943218427403e-05,"108","762845","1"
"108",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",14,3.93650972177312e-05,14,3.9372403882119e-05,"107","204516","1"
"109",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",13,3.65533045593218e-05,13,3.65600893191105e-05,"109","449673","1"
"110",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus paranthracis",12,3.37415119009124e-05,12.9,3.62280783008033e-05,"112","2026186","1"
"111",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus intermedius",12,3.37415119009124e-05,11.2,3.16319715705171e-05,"110","1285","1"
"112",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter johnsonii",12,3.37415119009124e-05,15.4,4.32799903927222e-05,"111","40214","1"
"113",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",11,3.09297192425031e-05,13.6,3.83851859750259e-05,"116","154621","1"
"114",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus taiwanensis",11,3.09297192425031e-05,12.8,3.59428651385224e-05,"115","508451","1"
"115",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea cypripedii",11,3.09297192425031e-05,12,3.37262722640374e-05,"113","55209","1"
"116",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas otitidis",11,3.09297192425031e-05,11.9,3.34100230844967e-05,"114","319939","1"
"117",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",10,2.81179265840937e-05,7.5,2.09738499335122e-05,"117","1296","1"
"118",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",10,2.81179265840937e-05,9.8,2.74382610835736e-05,"119","1640685","1"
"119",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",10,2.81179265840937e-05,10,2.8123145630085e-05,"118","28117","1"
"120",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus canintestini",9,2.53061339256843e-05,11.6,3.2717059054583e-05,"122","317010","1"
"121",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus canis",9,2.53061339256843e-05,11.1,3.124980984514e-05,"125","214095","1"
"122",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",9,2.53061339256843e-05,9.1,2.56311660533943e-05,"124","940190","1"
"123",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hamsteri",9,2.53061339256843e-05,12.3,3.45736517607674e-05,"120","96565","1"
"124",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus pasteurii",9,2.53061339256843e-05,10.3,2.88752402393204e-05,"123","1423790","1"
"125",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",9,2.53061339256843e-05,9,2.53108310670765e-05,"121","853","1"
"126",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",8,2.2494341267275e-05,8,2.2498516504068e-05,"126","47678","1"
"127",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",8,2.2494341267275e-05,8,2.2498516504068e-05,"128","487174","1"
"128",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter azotoformans",8,2.2494341267275e-05,6.6,1.86588083112754e-05,"127","43057","1"
"129",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",7,1.96825486088656e-05,7,1.97327431255284e-05,"131","580165","1"
"130",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pacificus",7,1.96825486088656e-05,9.4,2.63048024573853e-05,"133","2026187","1"
"131",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus hominis",7,1.96825486088656e-05,10.3,2.89306394695469e-05,"132","1423758","1"
"132",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia wexlerae",7,1.96825486088656e-05,5,1.4103584425504e-05,"130","1121115","1"
"133",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea dispersa",7,1.96825486088656e-05,6.4,1.80255763325994e-05,"129","59814","1"
"134",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus gaemokensis",6,1.68707559504562e-05,7.8,2.18313478986006e-05,"140","574375","1"
"135",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus vitulinus",6,1.68707559504562e-05,6.7,1.87259970559702e-05,"135","71237","1"
"136",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",6,1.68707559504562e-05,8.5,2.37989922469009e-05,"138","1284","1"
"137",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",6,1.68707559504562e-05,6,1.6873887378051e-05,"136","40519","1"
"138",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia marcescens",6,1.68707559504562e-05,6.3,1.76828659181338e-05,"137","615","1"
"139",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter junii",6,1.68707559504562e-05,4.5,1.26825768342606e-05,"134","40215","1"
"140",NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter modestus",6,1.68707559504562e-05,6.1,1.71007919621572e-05,"141","1776740","1"
"141",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas guezennei",6,1.68707559504562e-05,7.9,2.23288222451056e-05,"139","310348","1"
"142",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pragensis",5,1.40589632920468e-05,7.2,2.01245620923222e-05,"153","1611836","1"
"143",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",5,1.40589632920468e-05,6.5,1.83831520107538e-05,"151","155617","1"
"144",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus olivae",5,1.40589632920468e-05,7,1.97816392602199e-05,"152","1242999","1"
"145",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",5,1.40589632920468e-05,6.3,1.76453748796141e-05,"155","2005703","1"
"146",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus alactolyticus",5,1.40589632920468e-05,5.9,1.65264636494694e-05,"144","29389","1"
"147",NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",5,1.40589632920468e-05,5,1.40615728150425e-05,"148","745368","1"
