"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",6334,0.0234085407542916,6338.5,0.0234297355208829,"16","1596","1","7","1","1","1","0","Lactobacillus","gasseri"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",6261,0.0231387549198958,6272.2,0.0231849445237401,"17","888745","1","1","1","1","0","0","Streptococcus","agalactiae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",5682,0.0209989467265369,5682.4,0.0210045268091619,"18","837","1","1","1","1","0","0","Porphyromonas","gingivalis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",1113,0.00411331005044626,1113.5,0.00411610670029962,"19","1313","1","1","1","1","0","0","Streptococcus","pneumoniae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",1112,0.00410961435408467,1126.6,0.00416429529088863,"20","1354","1","12","0.714285714285714","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",729,0.00269416264759687,729,0.00269470042250241,"21","537011","1","1","1","1","0","0","Segatella","copri"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",572,0.00211393831882773,572,0.00211436027664112,"22","1747","1","1","1","1","0","0","Cutibacterium","acnes"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",430,0.00158914943548238,593,0.00219184176992679,"23","1282","1","6","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",400,0.00147827854463477,399.8,0.00147782493642238,"24","29378","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",184,0.000680008130531996,209.1,0.000772881492270913,"25","1139996","1","19","0.714285714285714","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",91,0.000336308368904411,79.6,0.000294274751382348,"26","46126","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",62,0.00022913317441839,62.1,0.000229464304113269,"27","53412","1","1","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus pseudomycoides",58,0.000214350388972042,57.9,0.000213960529086047,"28","64104","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",54,0.000199567603525694,53.7,0.000198600170000972,"29","155617","1","18","0.5","1","1","0.5","Enterococcus","alkalidiazotrophicus"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",53,0.000195871907164107,53,0.00019591100465381,"30","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus agnetis",43,0.000158914943548238,40.1,0.00014825659377753,"31","985762","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",36,0.00013304506901713,39.1,0.000144532660461647,"32","44009","1","11","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",33,0.000121957979932369,29.8,0.000110326646440651,"33","33959","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",31,0.000114566587209195,32.3,0.000119424837839097,"34","574376","1","1","1","1","0","0","Bacillus","manliponensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",29,0.000107175194486021,29.2,0.000107871809849709,"35","580165","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",28,0.000103479498124434,40,0.000147964266838448,"36","1281","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",24,8.86967126780864e-05,24,8.87147972900715e-05,"37","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",23,8.50010163164994e-05,23,8.50179831516535e-05,"38","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",20,7.39139272317386e-05,17.6,6.50825453459874e-05,"39","1643","1","6","0.75","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",19,7.02182308701517e-05,18.2,6.74055937861624e-05,"40","1640685","1","2","1","1","1","1","Enterococcus","massiliensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus nepalensis",18,6.65225345085648e-05,17.4,6.44519173713037e-05,"41","214473","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",17,6.28268381469778e-05,17,6.28393788512222e-05,"42","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",15,5.5435445423804e-05,15,5.54734201261357e-05,"43","52773","1","1","0","1","1","0","Schaalia","odontolytica"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",15,5.5435445423804e-05,15,5.54465107510784e-05,"44","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus macyae",14,5.1739749062217e-05,14.2,5.26722123638077e-05,"45","157733","1","1","1","1","0","0","Alkalihalobacillus","macyae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",14,5.1739749062217e-05,12,4.43179226653814e-05,"46","417368","1","8","0.5","0.5","1","0.5","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus saprophyticus",13,4.80440527006301e-05,13.4,4.93656068437425e-05,"51","29385","1","12","0.5","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",13,4.80440527006301e-05,13,4.80536426509346e-05,"47","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides xylanisolvens",13,4.80440527006301e-05,12.3,4.554611530563e-05,"49","657309","1","1","1","1","0","0","Bacteroides","xylanisolvens"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",13,4.80440527006301e-05,13,4.80710212281454e-05,"52","357276","1","1","1","1","0","0","Phocaeicola","dorei"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",13,4.80440527006301e-05,13,4.80536426509346e-05,"50","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",13,4.80440527006301e-05,13,4.80536426509346e-05,"48","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",12,4.43483563390432e-05,13.5,5.0067498485603e-05,"54","940190","1","6","1","1","1","1","Listeria","innocua"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",12,4.43483563390432e-05,12,4.43572086008627e-05,"53","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",11,4.06526599774563e-05,11,4.06607745507908e-05,"55","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",10,3.69569636158693e-05,10.7,3.97314652921526e-05,"58","586733","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus rodentium",10,3.69569636158693e-05,11.6,4.29651365552507e-05,"56","947835","1","7","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gulae",10,3.69569636158693e-05,10,3.69811892156544e-05,"57","111105","1","1","0","1","1","0","Porphyromonas","gingivalis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",9,3.32612672542824e-05,10.6,3.92084094554798e-05,"59","154621","1","8","0.5","0.5","1","0.5","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidicola",8,2.95655708926955e-05,7.7,2.85719679921378e-05,"60","209389","1","2","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus troglodytae",8,2.95655708926955e-05,8,2.95802663994953e-05,"62","1111760","1","1","0","1","1","0","Streptococcus","mutans"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",8,2.95655708926955e-05,8,2.96457046726435e-05,"61","137658","1","2","0","1","1","0","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus carboniphilus",7,2.58698745311085e-05,6.7,2.49171348982498e-05,"63","86663","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",7,2.58698745311085e-05,7,2.58669259607514e-05,"65","1639","1","5","0","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Companilactobacillus","Companilactobacillus versmoldensis",7,2.58698745311085e-05,6.8,2.51889139302867e-05,"66","194326","1","3","1","1","1","0","Companilactobacillus","furfuricola"
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",7,2.58698745311085e-05,7,2.58750383505032e-05,"64","745368","1","1","1","1","0","0","Gemmiger","formicilis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",7,2.58698745311085e-05,6.7,2.47383123297079e-05,"67","89014","1","2","0.5","1","0.5","0","Blautia","luti"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus gallinarum",6,2.21741781695216e-05,5.8,2.148619595711e-05,"71","1353","1","12","1","1","1","0","Enterococcus","casseliflavus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",6,2.21741781695216e-05,6,2.21805302448086e-05,"69","1492","1","4","0","1","1","0","Clostridium","beijerinckii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Pectobacterium","Pectobacterium carotovorum",6,2.21741781695216e-05,6,2.21840423843279e-05,"70","554","1","7","0","0","1","1","Escherichia","boydii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas geniculata",6,2.21741781695216e-05,6,2.21786043004293e-05,"68","1336242","1","3","1","1","1","0","Stenotrophomonas","geniculata"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",5,1.84784818079347e-05,5,1.85529816522585e-05,"81","2670334","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri",5,1.84784818079347e-05,6.1,2.24189066047417e-05,"77","1640","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","Macrococcus brunensis",5,1.84784818079347e-05,5.1,1.86726353842444e-05,"79","198483","1","1","0","0","1","1","Alkalihalobacillus","macyae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Mammaliicoccus","Mammaliicoccus sciuri",5,1.84784818079347e-05,5.1,1.88454515654803e-05,"73","1296","1","6","1","1","1","1","Mammaliicoccus","fleurettii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",5,1.84784818079347e-05,5.1,1.87804261077557e-05,"82","425474","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus rotai",5,1.84784818079347e-05,6.1,2.25029809502786e-05,"75","118060","1","7","0","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus pasteurii",5,1.84784818079347e-05,5.9,2.18175936814777e-05,"74","1423790","1","7","0","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",5,1.84784818079347e-05,5,1.8482170250359e-05,"80","515619","1","1","1","1","0","0","Agathobacter","rectalis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",5,1.84784818079347e-05,5,1.84821702503595e-05,"78","88431","1","1","1","1","0","0","Dorea","longicatena"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii",5,1.84784818079347e-05,3.6,1.32670281046051e-05,"76","28141","1","16","0.5","0.5","1","1","Cronobacter","[Pantoea] beijingensis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",5,1.84784818079347e-05,5,1.84862235283467e-05,"72","622","1","7","0","1","1","1","Escherichia","boydii"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",4,1.47827854463477e-05,2,7.39286810014376e-06,"88","490573","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",4,1.47827854463477e-05,2,7.39286810014376e-06,"91","363832","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",4,1.47827854463477e-05,4.6,1.70796794651684e-05,"83","1641","1","9","1","1","0.666666666666667","0","Listeria","grayi"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",4,1.47827854463477e-05,4.7,1.75214302468648e-05,"84","29384","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus crotali",4,1.47827854463477e-05,4.9,1.80536287982593e-05,"93","1453587","1","16","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus silesiacus",4,1.47827854463477e-05,4.5,1.67850585359576e-05,"87","332949","1","7","0","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",4,1.47827854463477e-05,4,1.47869771263767e-05,"85","1334","1","1","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",4,1.47827854463477e-05,4.3,1.59224622210829e-05,"89","871665","1","1","1","1","0","0","Blautia","faecis"
NA,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",4,1.47827854463477e-05,4,1.47857362002876e-05,"94","1735","1","1","1","1","0","0","Holdemanella","biformis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",4,1.47827854463477e-05,4,1.47857363486982e-05,"86","820","1","1","1","1","0","0","Bacteroides","uniformis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",4,1.47827854463477e-05,3.7,1.36737107322293e-05,"90","328814","1","1","0","1","1","0","Alistipes","finegoldii"
NA,NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria cinerea",4,1.47827854463477e-05,4,1.47863395978203e-05,"92","483","1","1","1","1","0","0","Neisseria","cinerea"
NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium tuberculostearicum",3,1.10870890847608e-05,3,1.10893021502157e-05,"97","38304","1","1","1","1","0","0","Corynebacterium","tuberculostearicum"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides iriomotensis",3,1.10870890847608e-05,3,1.10893021327931e-05,"104","715784","1","1","0","1","1","0","Nocardioides","pocheonensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",3,1.10870890847608e-05,3,1.11568161446082e-05,"109","1653776","1","1","1","1","0","0","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella","Sutcliffiella cohnii",3,1.10870890847608e-05,3.6,1.34865948124628e-05,"95","33932","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",3,1.10870890847608e-05,2.9,1.06004155148962e-05,"98","57732","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus ratti",3,1.10870890847608e-05,3.2,1.18790308901284e-05,"108","150033","1","9","1","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",3,1.10870890847608e-05,3,1.10914054028579e-05,"96","1302","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","[Ruminococcus] torques",3,1.10870890847608e-05,3,1.10893021502157e-05,"99","33039","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",3,1.10870890847608e-05,3.2,1.18131055343326e-05,"106","338188","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",3,1.10870890847608e-05,3,1.10893021502157e-05,"105","454154","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",3,1.10870890847608e-05,3,1.10893021502157e-05,"107","823","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Pararhodobacter","Pararhodobacter aggregans",3,1.10870890847608e-05,2,7.45080811496422e-06,"102","404875","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria polysaccharea",3,1.10870890847608e-05,3,1.10905917928743e-05,"100","489","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Noviluteimonas","Noviluteimonas dokdonensis",3,1.10870890847608e-05,3,1.10893021502157e-05,"103","1300345","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas otitidis",3,1.10870890847608e-05,3,1.10906338383584e-05,"101","319939","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","Stenotrophobacter terrae",2,7.39139272317386e-06,2,7.39286810014378e-06,"124","1458337","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Actinoplanes","Actinoplanes friuliensis",2,7.39139272317386e-06,2,7.39286810014378e-06,"111","196914","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacterium","Alkalihalobacterium alkalinitrilicum",2,7.39139272317386e-06,1.5,5.58168782326947e-06,"115","427920","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",2,7.39139272317386e-06,2.1,7.59467714524146e-06,"110","29379","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",2,7.39139272317386e-06,2.4,9.03518988078667e-06,"113","1352","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus wangshanyuanii",2,7.39139272317386e-06,4.1,1.51418027478938e-05,"127","2005703","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus colini",2,7.39139272317386e-06,2.4,8.80110636505951e-06,"126","1819254","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum",2,7.39139272317386e-06,2,7.39286810014378e-06,"125","39496","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea formicigenerans",2,7.39139272317386e-06,2,7.39286810014378e-06,"123","39486","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans",2,7.39139272317386e-06,2,7.39286810014378e-06,"122","1150298","1",NA,NA,NA,NA,NA,NA,NA
