"superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions","uniqueness_score","species_percentage_hit","genus_percentage_hit","species_contaminant_score","genus_contaminant_score","best_hit_genus","best_hit_species"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis",8034,0.0404517464137719,8032,0.0404793195559606,"11","1351","1","13","0.2","1","1","0","Enterococcus","canis"
NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia odontolytica",7724,0.0388908749439849,7723.9,0.0389265978926407,"12","1660","1","1","1","1","0","0","Schaalia","odontolytica"
NA,NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter pylori",6960,0.0350440820313483,6960,0.0350765788240274,"13","210","1","1","1","1","0","0","Helicobacter","pylori"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli",6806,0.0342686813657122,6806,0.0343004141024503,"14","562","1","8","1","1","1","1","Shigella","boydii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",6141,0.0309203603095561,6159.9,0.031044257950832,"15","888745","1","1","1","1","0","0","Streptococcus","agalactiae"
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides",5521,0.0277986173699819,5521,0.0278243946823094,"16","1063","1","2","1","1","1","0","Cereibacter","johrii"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",4442,0.0223657776412715,4442.7,0.0223901253013402,"17","1596","1","4","1","1","1","0","Lactobacillus","gasseri"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",3864,0.0194555076105072,3864,0.0194735489333394,"18","837","1","1","1","1","0","0","Porphyromonas","gingivalis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",1590,0.00800576011923044,2238.7,0.0112825726586959,"19","1282","1","6","1","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",995,0.00500989391109075,995.2,0.00501530214495986,"20","1313","1","8","1","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",859,0.00432512449208739,859,0.00432913523129879,"21","537011","1","1","1","1","0","0","Segatella","copri"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",797,0.00401295019812998,797.1,0.00401701247510899,"22","1747","1","1","1","1","0","0","Cutibacterium","acnes"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",339,0.00170688847825102,337.7,0.00170172992717983,"23","1354","1","13","0.833333333333333","1","1","0.166666666666667","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus kloosii",168,0.000845891635239443,167.5,0.000844219153579821,"24","29384","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",113,0.000568962826083673,110.7,0.000557954212112361,"25","46126","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",81,0.000407840609847588,81,0.00040821880527963,"26","33025","1","1","1","1","0","0","Phascolarctobacterium","faecium"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",71,0.000357489917273812,70.5,0.000355073373273886,"27","574376","1","10","0","1","1","0","Bacillus","albus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",54,0.000271893739898392,50.5,0.00025474372010578,"28","1139996","1","17","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",45,0.000226578116581994,45,0.00022678822515535,"29","853","1","1","1","1","0","0","Faecalibacterium","prausnitzii"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hyicus",35,0.000176227424008217,36.2,0.000182303821723364,"30","1284","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",28,0.000140981939206574,32.1,0.000161992845841528,"31","155617","1","16","0.5","1","1","0","Enterococcus","canis"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Metapseudomonas","Metapseudomonas resinovorans",25,0.000125876731434441,25,0.000126142469316081,"32","53412","1","2","0","0","1","1","Pseudomonas","aeruginosa"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",21,0.00010573645440493,20.2,0.000101936960474225,"33","1281","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",21,0.00010573645440493,21,0.000105834505072497,"34","204516","1","1","1","1","0","0","Phocaeicola","massiliensis"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",17,8.55961773754198e-05,16.3,8.19966249407636e-05,"37","580165","1","5","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",17,8.55961773754198e-05,17.1,8.59588076080191e-05,"35","263475","1","10","0","0","1","1","Bacillus","albus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",17,8.55961773754198e-05,17,8.56755517253544e-05,"36","46503","1","1","1","1","0","0","Parabacteroides","merdae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",16,8.05611081180422e-05,15.9,8.01134217656376e-05,"38","940190","1","8","0.5","0.5","0.5","0.5","Enterococcus","avium"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",15,7.55260388606645e-05,13.9,6.99372807456672e-05,"39","1643","1","9","0.75","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",14,7.04909696032869e-05,16.1,8.12931150815879e-05,"41","586733","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",14,7.04909696032869e-05,14,7.05563367149977e-05,"40","40519","1","1","1","1","0","0","Ruminococcus","callidus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",13,6.54559003459093e-05,13,6.55165983781197e-05,"42","47678","1","1","1","1","0","0","Bacteroides","caccae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",13,6.54559003459093e-05,13,6.55542433720508e-05,"44","357276","1","1","0","1","1","0","Phocaeicola","vulgatus"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",13,6.54559003459093e-05,13,6.55165983782122e-05,"43","487174","1","1","1","1","0","0","Barnesiella","intestinihominis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",11,5.5385761831154e-05,11.9,5.98179968831886e-05,"46","1641","1","13","0.666666666666667","0.666666666666667","0.666666666666667","0.333333333333333","Enterococcus","grayi"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",11,5.5385761831154e-05,10.8,5.45361570266826e-05,"45","622","1","7","0","1","1","1","Escherichia","boydii"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",10,5.03506925737764e-05,10,5.03973833678555e-05,"48","89014","1","2","0.5","1","0.5","0","Blautia","luti"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",10,5.03506925737764e-05,10,5.03973833678555e-05,"47","28117","1","1","1","1","0","0","Alistipes","putredinis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",9,4.53156233163987e-05,10.3,5.21466187894035e-05,"49","44009","1","16","0.75","1","0.75","0","Enterococcus","dispar"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter","Agathobacter rectalis",9,4.53156233163987e-05,8.7,4.37123632499719e-05,"52","515619","1","1","1","1","0","0","Agathobacter","rectalis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Dorea","Dorea longicatena",9,4.53156233163987e-05,9,4.535764503107e-05,"50","88431","1","1","1","1","0","0","Dorea","longicatena"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",9,4.53156233163987e-05,9,4.535764503107e-05,"51","823","1","1","1","1","0","0","Parabacteroides","distasonis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",8,4.02805540590211e-05,7.3,3.6711852247817e-05,"53","29378","1","2","1","1","1","0","Staphylococcus","arlettae"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caecimuris",8,4.02805540590211e-05,6.6,3.33673908548396e-05,"54","1796613","1","7","0","1","1","0","Bacteroides","faecichinchillae"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",7,3.52454848016434e-05,7,3.52759241772416e-05,"58","1639","1","5","0","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",7,3.52454848016434e-05,8.4,4.24217009114519e-05,"55","1352","1","16","0.75","1","1","0","Enterococcus","canis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",7,3.52454848016434e-05,7,3.52781683574989e-05,"56","454154","1","1","1","1","0","0","Paraprevotella","clara"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes shahii",7,3.52454848016434e-05,7,3.52781683574989e-05,"57","328814","1","2","1","1","1","0","Alistipes","finegoldii"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus carboniphilus",6,3.02104155442658e-05,4.5,2.26623359637908e-05,"59","86663","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus alkaliphilus",6,3.02104155442658e-05,6,3.04325190064774e-05,"63","1450019","1","3","0","0","1","1","Halalkalibacter","hemicellulosilyticus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus pseudoavium",6,3.02104155442658e-05,6.8,3.44574310706215e-05,"60","44007","1","7","1","1","1","0","Enterococcus","avium"
NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",6,3.02104155442658e-05,6,3.02384300207133e-05,"62","745368","1","1","1","1","0","0","Gemmiger","formicilis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",6,3.02104155442658e-05,3,1.51192150103567e-05,"64","1816689","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",6,3.02104155442658e-05,3,1.51192150103567e-05,"61","234908","1","2","1","1","1","0","Sutterella","massiliensis"
NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia hispaniensis",5,2.51753462868882e-05,4.7,2.34483973396413e-05,"70","904933","1","1","1","1","0","0","Pseudonocardia","hispaniensis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",5,2.51753462868882e-05,4.4,2.24000014905983e-05,"65","33959","1","7","1","1","1","0","Lactobacillus","acidophilus"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium ventriosum",5,2.51753462868882e-05,5,2.51986916839278e-05,"71","39496","1","1","1","1","0","0","Eubacterium","ventriosum"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Anaerobutyricum","Anaerobutyricum hallii",5,2.51753462868882e-05,5,2.51986916839278e-05,"72","39488","1","1","1","1","0","0","Anaerobutyricum","hallii"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",5,2.51753462868882e-05,5,2.51986916839278e-05,"67","871665","1","1","1","1","0","0","Blautia","faecis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter faecis",5,2.51753462868882e-05,5,2.51986916839278e-05,"68","1298596","1","1","1","1","0","0","Mediterraneibacter","faecis"
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",5,2.51753462868882e-05,5,2.51986916839278e-05,"66","449673","1","1","1","1","0","0","Bacteroides","stercoris"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",5,2.51753462868882e-05,5,2.5203578579733e-05,"69","137658","1","2","1","1","1","0","Pseudomonas","aeruginosa"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Couchioplanes","Couchioplanes caeruleus",4,2.01402770295105e-05,2,1.00794766735708e-05,"85","56428","1","4","0","0","1","1","Actinoplanes","auranticolor"
NA,NA,"Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Symbioplanes","Symbioplanes lichenis",4,2.01402770295105e-05,2,1.00794766735708e-05,"86","1629072","1","4","0","0","1","1","Actinoplanes","auranticolor"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",4,2.01402770295105e-05,4.1,2.06649031374329e-05,"77","29379","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus cohnii",4,2.01402770295105e-05,5.2,2.61166855212254e-05,"78","29382","1","3","0","1","1","0","Staphylococcus","capitis"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus hominis",4,2.01402770295105e-05,4.2,2.09925676736523e-05,"79","1290","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus phoeniculicola",4,2.01402770295105e-05,4,2.03724942307927e-05,"84","154621","1","7","1","1","1","0","Enterococcus","crotali"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",4,2.01402770295105e-05,4,2.01621986514349e-05,"74","1334","1","1","0","1","1","0","Streptococcus","agalactiae"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus gordonii",4,2.01402770295105e-05,3.7,1.86955690997357e-05,"75","1302","1","2","0","1","1","0","Streptococcus","pneumoniae"
NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Sarcina","Sarcina ventriculi",4,2.01402770295105e-05,4,2.01589533471422e-05,"73","1267","1","1","1","1","0","0","Sarcina","ventriculi"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","[Lactobacillus] rogosae",4,2.01402770295105e-05,4,2.01589533471422e-05,"81","706562","1","1","1","1","0","0","Lachnospira","[Lactobacillus] rogosae"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Mediterraneibacter","[Ruminococcus] torques",4,2.01402770295105e-05,4,2.01589533471422e-05,"76","33039","1","1","1","1","0","0","Mediterraneibacter","[Ruminococcus] torques"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia fergusonii",4,2.01402770295105e-05,2.9,1.48338362049377e-05,"82","564","1","10","1","1","1","1","Escherichia","boydii"
NA,NA,"Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter gerneri",4,2.01402770295105e-05,4,2.01609696090704e-05,"83","1120926","1","1","0","1","1","0","Acinetobacter","baumannii"
NA,NA,"Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila",4,2.01402770295105e-05,4,2.01589533471422e-05,"80","239935","1","1","1","1","0","0","Akkermansia","muciniphila"
NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides islandensis",3,1.51052077721329e-05,3,1.51192150103567e-05,"95","433663","1","1","1","1","0","0","Nocardioides","islandensis"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter ginsenosidimutans",3,1.51052077721329e-05,1.5,7.55960750517828e-06,"97","490573","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter soli",3,1.51052077721329e-05,1.5,7.55960750517828e-06,"99","363832","1","2","1","1","1","0","Solirubrobacter","ginsenosidimutans"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Anaerobacillus","Anaerobacillus alkalidiazotrophicus",3,1.51052077721329e-05,3,1.51720400232885e-05,"96","472963","1","3","1","1","1","1","Anaerobacillus","alkalidiazotrophicus"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",3,1.51052077721329e-05,3.6,1.81953343650852e-05,"106","1653776","1","1","1","1","0","0","Halalkalibacter","oceani"
NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",3,1.51052077721329e-05,3.3,1.67072446745068e-05,"104","2670334","1","4","1","1","1","1","Bacillus","acidicola"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",3,1.51052077721329e-05,3,1.51672641706701e-05,"102","1494962","1","9","0","0","1","1","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria seeligeri",3,1.51052077721329e-05,3.1,1.57727654379957e-05,"92","1640","1","5","1","1","1","0","Listeria","innocua"
NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Planococcus","Planococcus antarcticus",3,1.51052077721329e-05,3,1.51312643238671e-05,"88","161360","1","1","1","1","0","0","Planococcus","antarcticus"
NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus pseudolugdunensis",3,1.51052077721329e-05,3,1.51213272233959e-05,"109","425474","1","6","0","1","1","0","Staphylococcus","aureus"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus cecorum",3,1.51052077721329e-05,3,1.53342511077491e-05,"87","44008","1","1","1","1","0","0","Enterococcus","cecorum"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",3,1.51052077721329e-05,3.5,1.74636471159023e-05,"89","53345","1","9","0","1","1","0","Enterococcus","canis"
NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",3,1.51052077721329e-05,3.2,1.59259666671753e-05,"108","1640685","1","1","1","1","0","0","Enterococcus","massiliensis"
NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira","Lachnospira eligens",3,1.51052077721329e-05,3,1.51192150103567e-05,"100","515620","1","1","1","1","0","0","Lachnospira","eligens"
NA,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",3,1.51052077721329e-05,3,1.51192150103567e-05,"103","1735","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides koreensis",3,1.51052077721329e-05,1.8,9.22031521796904e-06,"110","1912896","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides kribbi",3,1.51052077721329e-05,1.8,9.22031521796904e-06,"111","1912894","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","Odoribacter splanchnicus",3,1.51052077721329e-05,3,1.51192150103567e-05,"98","28118","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes indistinctus",3,1.51052077721329e-05,3,1.51192150103567e-05,"90","742725","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter metallilatus",3,1.51052077721329e-05,3,1.51192150099383e-05,"107","1639646","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Reyranellaceae","Reyranella","Reyranella soli",3,1.51052077721329e-05,3,1.51192150103567e-05,"101","1230389","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella","Skermanella aerolata",3,1.51052077721329e-05,3,1.51192150103567e-05,"93","393310","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sphaerotilaceae","Piscinibacter","Piscinibacter defluvii",3,1.51052077721329e-05,2.7,1.34303926062846e-05,"105","1796922","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",3,1.51052077721329e-05,3.1,1.55649144948124e-05,"94","413497","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Aquipseudomonas","Aquipseudomonas alcaligenes",3,1.51052077721329e-05,3,1.51208117720649e-05,"91","43263","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","Stenotrophobacter terrae",2,1.00701385147553e-05,2,1.00794766735711e-05,"154","1458337","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Luteitalea","Luteitalea pratensis",2,1.00701385147553e-05,2,1.00794766735711e-05,"165","1855912","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Blastococcus","Blastococcus colisei",2,1.00701385147553e-05,1,5.03972370919483e-06,"169","1564162","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Blastococcus","Blastococcus deserti",2,1.00701385147553e-05,1,5.03972370919483e-06,"174","2259033","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces anthocyanicus",2,1.00701385147553e-05,0.2,1.25993458404379e-06,"136","68174","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces flaveolus",2,1.00701385147553e-05,0.2,1.25993458404379e-06,"137","67297","1",NA,NA,NA,NA,NA,NA,NA
NA,NA,"Actinomycetota","Actinomycetes","Kitasatosporales","Streptomycetaceae","Streptomyces","Streptomyces lienomycini",2,1.00701385147553e-05,0.2,1.25993458404379e-06,"124","284035","1",NA,NA,NA,NA,NA,NA,NA
