"","superkingdom","kingdom","phylum","class","order","family","genus","species","read_counts","Proportion","readsEM","EMProportion","IDs","TaxonomyIDs","read_proportions"
"11",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia odontolytica",15926,0.0433679165645508,15926,0.0433865828325795,"11","1660","1"
"12",NA,NA,"Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Helicobacter","Helicobacter pylori",15851,0.0431636848841326,15851,0.0431822639700114,"12","210","1"
"13",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecalis",15623,0.042542820575661,15601.1,0.0425014367316142,"13","1351","1"
"14",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus agalactiae",14783,0.0402554257549764,14835.7,0.0404163110201838,"14","888745","1"
"15",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia coli",14690,0.0400021784712578,14690,0.0400193759624976,"15","562","1"
"16",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri",10089,0.0274732456498652,10092.5,0.0274945238629831,"16","1596","1"
"17",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Cereibacter","Cereibacter sphaeroides",8411,0.0229039021866405,8411,0.0229137605773419,"17","1063","1"
"18",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gingivalis",7740,0.0210767094191651,7740,0.0210857793791035,"18","837","1"
"19",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus pneumoniae",2201,0.00599351904800806,2201.7,0.00599811345422371,"19","1313","1"
"20",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus epidermidis",1445,0.00393486370939193,2004.9,0.00546184745236666,"20","1282","1"
"21",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes",829,0.00225744084088991,829,0.00225841251852498,"21","1747","1"
"22",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Segatella","Segatella copri",664,0.00180813114396972,664,0.00180890942376428,"22","537011","1"
"23",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus hirae",485,0.00132069820003812,486.2,0.0013244764457361,"23","1354","1"
"24",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus arlettae",311,0.000846880701467745,310.8,0.00084657941439557,"24","29378","1"
"25",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus manliponensis",133,0.000362170846608393,132.4,0.000360679405735123,"25","574376","1"
"26",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus chromogenes",113,0.000307709065163521,107.6,0.000293219423728777,"26","46126","1"
"27",NA,NA,"Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium faecium",62,0.0001688315224791,62,0.000168904193182809,"27","33025","1"
"28",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus agnetis",59,0.00016066225526237,63.3,0.000172361727909972,"28","985762","1"
"29",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus saccharolyticus",54,0.000147046809901152,46.9,0.000127727864678722,"29","1139996","1"
"30",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus thailandicus",35,9.53081175285244e-05,31,8.45210756064394e-05,"30","417368","1"
"31",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Geopseudomonas","Geopseudomonas guangdongensis",30,8.16926721673066e-05,30,8.17952754539751e-05,"31","1245526","1"
"32",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus carnosus",29,7.8969583095063e-05,29.5,8.04890786944881e-05,"32","1281","1"
"33",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria welshimeri",28,7.62464940228195e-05,26.9,7.31877126150195e-05,"33","1643","1"
"34",NA,NA,"Bacillota","Bacilli","Bacillales","Planococcaceae","Viridibacillus","Viridibacillus arvi",25,6.80772268060888e-05,25.2,6.87803141424096e-05,"34","263475","1"
"35",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Faecalibacterium","Faecalibacterium prausnitzii",25,6.80772268060888e-05,25,6.81065295091971e-05,"35","853","1"
"36",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caecimuris",22,5.99079595893582e-05,21.3,5.79745112376947e-05,"36","1796613","1"
"37",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus cytotoxicus",20,5.44617814448711e-05,20,5.44725336131789e-05,"38","580165","1"
"38",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola massiliensis",20,5.44617814448711e-05,20,5.44852236073577e-05,"37","204516","1"
"39",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus faecium",17,4.62925142281404e-05,20.4,5.57103447368257e-05,"40","1352","1"
"40",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Melissococcus","Melissococcus plutonius",17,4.62925142281404e-05,19.2,5.22868542365603e-05,"39","940190","1"
"41",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria grayi",15,4.08463360836533e-05,15.2,4.1422830851134e-05,"41","1641","1"
"42",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus moraviensis",14,3.81232470114097e-05,20.6,5.62481133359576e-05,"42","155617","1"
"43",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides caccae",13,3.54001579391662e-05,13.3,3.62049179198328e-05,"43","47678","1"
"44",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides merdae",13,3.54001579391662e-05,13,3.54153953447825e-05,"44","46503","1"
"45",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria monocytogenes",12,3.26770688669226e-05,12,3.27139868636102e-05,"47","1639","1"
"46",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes putredinis",12,3.26770688669226e-05,11.9,3.2360857425365e-05,"46","28117","1"
"47",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella","Shigella dysenteriae",12,3.26770688669226e-05,12,3.270371310909e-05,"45","622","1"
"48",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides stercoris",11,2.99539797946791e-05,11,2.99668729840467e-05,"48","449673","1"
"49",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola dorei",11,2.99539797946791e-05,11,2.99756379960199e-05,"50","357276","1"
"50",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Raoultella","Raoultella planticola",11,2.99539797946791e-05,8.9,2.42195373705887e-05,"49","575","1"
"51",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Heyndrickxia","Heyndrickxia acidicola",9,2.4507801650192e-05,6.4,1.75425999192066e-05,"52","209389","1"
"52",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus devriesei",9,2.4507801650192e-05,9.8,2.66449642350939e-05,"54","586733","1"
"53",NA,NA,"Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus johnsonii",9,2.4507801650192e-05,8.3,2.27209511826557e-05,"51","33959","1"
"54",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia luti",9,2.4507801650192e-05,9,2.4518350623311e-05,"55","89014","1"
"55",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella intestinihominis",9,2.4507801650192e-05,9,2.4518350623311e-05,"53","487174","1"
"56",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides uniformis",8,2.17847125779484e-05,8,2.17940894429431e-05,"56","820","1"
"57",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus ureilyticus",7,1.90616235057049e-05,4.3,1.16170195266725e-05,"58","94138","1"
"58",NA,NA,"Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus callidus",7,1.90616235057049e-05,7,1.90698282625752e-05,"57","40519","1"
"59",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Paraprevotella","Paraprevotella clara",7,1.90616235057049e-05,7,1.90698282625752e-05,"59","454154","1"
"60",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus massiliensis",6,1.63385344334613e-05,6,1.62235267552365e-05,"62","1640685","1"
"61",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter dublinensis",6,1.63385344334613e-05,7.6,2.07974776011844e-05,"61","413497","1"
"62",NA,NA,"Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas maltophilia",6,1.63385344334613e-05,6,1.63455670822073e-05,"60","40324","1"
"63",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lottiidibacillus","Lottiidibacillus patelloidae",5,1.36154453612178e-05,5.6,1.52349946791358e-05,"69","2670334","1"
"64",NA,NA,"Bacillota","Bacilli","Bacillales","Salinicoccaceae","Lacicoccus","Lacicoccus qingdaonensis",5,1.36154453612178e-05,5,1.35602347558954e-05,"67","576118","1"
"65",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus caccae",5,1.36154453612178e-05,5.4,1.47998402422001e-05,"65","317735","1"
"66",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus dispar",5,1.36154453612178e-05,5.2,1.42099328300234e-05,"63","44009","1"
"67",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas gulae",5,1.36154453612178e-05,5,1.36234628476869e-05,"66","111105","1"
"68",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides distasonis",5,1.36154453612178e-05,5,1.36213059018394e-05,"68","823","1"
"69",NA,NA,"Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio piger",5,1.36154453612178e-05,5,1.36213059018394e-05,"64","901","1"
"70",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter globiformis",4,1.08923562889742e-05,0.7,1.81617409565714e-06,"70","1665","1"
"71",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter livingstonensis",4,1.08923562889742e-05,0.7,1.81617409565714e-06,"88","670078","1"
"72",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter oryzae",4,1.08923562889742e-05,0.7,1.81617409565714e-06,"81","409290","1"
"73",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter pascens",4,1.08923562889742e-05,0.7,1.81617409565714e-06,"71","1677","1"
"74",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter phenanthrenivorans",4,1.08923562889742e-05,0.7,1.81617409565714e-06,"91","930171","1"
"75",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Pseudarthrobacter","Pseudarthrobacter siccitolerans",4,1.08923562889742e-05,0.7,1.81617409565714e-06,"84","861266","1"
"76",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria innocua",4,1.08923562889742e-05,5,1.3564916503879e-05,"73","1642","1"
"77",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus asini",4,1.08923562889742e-05,4.5,1.23254115190211e-05,"74","57732","1"
"78",NA,NA,"Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus dysgalactiae",4,1.08923562889742e-05,4,1.08980651323959e-05,"72","1334","1"
"79",NA,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Agathobaculum","Agathobaculum butyriciproducens",4,1.08923562889742e-05,1.9,5.18862853586055e-06,"96","1628085","1"
"80",NA,NA,"Bacillota","Clostridia","Eubacteriales","Butyricicoccaceae","Butyricicoccus","Butyricicoccus faecihominis",4,1.08923562889742e-05,1.9,5.18862853586055e-06,"94","1712515","1"
"81",NA,NA,"Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium butyricum",4,1.08923562889742e-05,4,1.0897927345792e-05,"77","1492","1"
"82",NA,NA,"Bacillota","Clostridia","Eubacteriales",NA,"Gemmiger","Gemmiger formicilis",4,1.08923562889742e-05,4,1.08970447214715e-05,"83","745368","1"
"83",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans",4,1.08923562889742e-05,4,1.08970447214715e-05,"92","1150298","1"
"84",NA,NA,"Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","Holdemanella biformis",4,1.08923562889742e-05,4,1.08970447214715e-05,"93","1735","1"
"85",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii",4,1.08923562889742e-05,4.1,1.12273214605212e-05,"76","214856","1"
"86",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium aestuarii",4,1.08923562889742e-05,2,5.44852236073577e-06,"90","53398","1"
"87",NA,NA,"Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Hyphomicrobiaceae","Hyphomicrobium","Hyphomicrobium vulgare",4,1.08923562889742e-05,2,5.44852236073577e-06,"82","83","1"
"88",NA,NA,"Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Azospirillaceae","Skermanella","Skermanella stibiiresistens",4,1.08923562889742e-05,4,1.08970447213996e-05,"78","1385369","1"
"89",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella massiliensis",4,1.08923562889742e-05,2,5.44852236073577e-06,"95","1816689","1"
"90",NA,NA,"Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","Sutterella stercoricanis",4,1.08923562889742e-05,2,5.44852236073577e-06,"75","234908","1"
"91",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia mallotivora",4,1.08923562889742e-05,0.7,1.9957095785653e-06,"79","69222","1"
"92",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea agglomerans",4,1.08923562889742e-05,0.7,1.9957095785653e-06,"80","549","1"
"93",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea brenneri",4,1.08923562889742e-05,0.7,1.9957095785653e-06,"87","472694","1"
"94",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea eucalypti",4,1.08923562889742e-05,0.7,1.9957095785653e-06,"85","470933","1"
"95",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea vagans",4,1.08923562889742e-05,0.7,1.9957095785653e-06,"86","470934","1"
"96",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","[Curtobacterium] plantarum",4,1.08923562889742e-05,0.7,1.9957095785653e-06,"89","221276","1"
"97",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Janibacter","Janibacter hoylei",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"103","1210046","1"
"98",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Janibacter","Janibacter indicus",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"108","857417","1"
"99",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Janibacter","Janibacter limosus",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"98","53458","1"
"100",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Janibacter","Janibacter massiliensis",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"117","2058291","1"
"101",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Janibacter","Janibacter melonis",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"104","262209","1"
"102",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Knoellia","Knoellia locipacati",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"107","882824","1"
"103",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Knoellia","Knoellia sinensis",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"99","136100","1"
"104",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Knoellia","Knoellia subterranea",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"100","184882","1"
"105",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Pedococcus","Pedococcus badiiscoriae",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"112","642776","1"
"106",NA,NA,"Actinomycetota","Actinomycetes","Micrococcales","Intrasporangiaceae","Phycicoccus","Phycicoccus ochangensis",3,8.16926721673066e-06,0.3,7.16202419613047e-07,"109","663580","1"
"107",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides islandensis",3,8.16926721673066e-06,3,8.17278354110366e-06,"105","433663","1"
"108",NA,NA,"Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","Solirubrobacter taibaiensis",3,8.16926721673066e-06,2,5.31837863696921e-06,"113","1395955","1"
"109",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Halalkalibacter","Halalkalibacter oceani",3,8.16926721673066e-06,3.7,1.01108944057859e-05,"115","1653776","1"
"110",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Sutcliffiella","Sutcliffiella cohnii",3,8.16926721673066e-06,3.8,1.03920634093505e-05,"97","33932","1"
"111",NA,NA,"Bacillota","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria floridensis",3,8.16926721673066e-06,3.3,8.99970931371965e-06,"114","1494962","1"
"112",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus auricularis",3,8.16926721673066e-06,3.1,8.49508527961378e-06,"101","29379","1"
"113",NA,NA,"Bacillota","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","Enterococcus durans",3,8.16926721673066e-06,4,1.09268972589013e-05,"102","53345","1"
"114",NA,NA,"Bacillota","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","Blautia faecis",3,8.16926721673066e-06,3,8.17278354110366e-06,"106","871665","1"
"115",NA,NA,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides finegoldii",3,8.16926721673066e-06,2,5.45080899960909e-06,"111","338188","1"
"116",NA,NA,"Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia marmotae",3,8.16926721673066e-06,2.8,7.6271609765176e-06,"116","1499973","1"
"117",NA,NA,"Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas indica",3,8.16926721673066e-06,3,8.17350376715977e-06,"110","137658","1"
"118",NA,NA,"Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter","Stenotrophobacter terrae",2,5.44617814448711e-06,2,5.44852236073577e-06,"167","1458337","1"
"119",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia cardiffensis",2,5.44617814448711e-06,2,5.44883723706742e-06,"120","181487","1"
"120",NA,NA,"Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Schaalia","Schaalia meyeri",2,5.44617814448711e-06,2,5.44893344506635e-06,"125","52773","1"
"121",NA,NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium adolescentis",2,5.44617814448711e-06,1,2.72312040190916e-06,"151","367928","1"
"122",NA,NA,"Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium","Bifidobacterium faecale",2,5.44617814448711e-06,1,2.72312040190916e-06,"169","1454229","1"
"123",NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Blastococcus","Blastococcus colisei",2,5.44617814448711e-06,1,2.72426118036788e-06,"179","1564162","1"
"124",NA,NA,"Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Blastococcus","Blastococcus deserti",2,5.44617814448711e-06,1,2.72426118036788e-06,"185","2259033","1"
"125",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium brisbanense",2,5.44617814448711e-06,0.2,6.6076589630293e-07,"123","146020","1"
"126",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium chubuense",2,5.44617814448711e-06,0.2,6.6076589630293e-07,"128","1800","1"
"127",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium grossiae",2,5.44617814448711e-06,0.2,6.6076589630293e-07,"175","1552759","1"
"128",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium moriokaense",2,5.44617814448711e-06,0.2,6.6076589630293e-07,"121","39691","1"
"129",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium palauense",2,5.44617814448711e-06,0.2,6.6076589630293e-07,"172","2034511","1"
"130",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium pallens",2,5.44617814448711e-06,0.2,6.6076589630293e-07,"129","370524","1"
"131",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium poriferae",2,5.44617814448711e-06,0.2,6.6076589630293e-07,"127","39694","1"
"132",NA,NA,"Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium rufum",2,5.44617814448711e-06,0.2,6.6076589630293e-07,"130","318424","1"
"133",NA,NA,"Actinomycetota","Actinomycetes","Nakamurellales","Nakamurellaceae","Nakamurella","Nakamurella flavida",2,5.44617814448711e-06,2,5.44852233737957e-06,"137","363630","1"
"134",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides lentus",2,5.44617814448711e-06,2,5.44852236073577e-06,"136","338077","1"
"135",NA,NA,"Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sonneratiae",2,5.44617814448711e-06,2,5.43426481497728e-06,"177","1962348","1"
"136",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola","Actinophytocola xanthii",2,5.44617814448711e-06,2,5.4485207397717e-06,"184","1912961","1"
"137",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia acaciae",2,5.44617814448711e-06,1,2.72426118036788e-06,"149","1123023","1"
"138",NA,NA,"Actinomycetota","Actinomycetes","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia hispaniensis",2,5.44617814448711e-06,1,2.72426118036788e-06,"157","904933","1"
"139",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalihalobacillus","Alkalihalobacillus macyae",2,5.44617814448711e-06,2,5.50138948327692e-06,"141","157733","1"
"140",NA,NA,"Bacillota","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus alkaliphilus",2,5.44617814448711e-06,2,5.51600313005414e-06,"171","1450019","1"
"141",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Macrococcus","Macrococcus carouselicus",2,5.44617814448711e-06,2.2,6.01114696059407e-06,"138","69969","1"
"142",NA,NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus intermedius",2,5.44617814448711e-06,2.1,5.67808910830069e-06,"126","1285","1"
